Sample	taxa	abundance
GF7_INOC	o__Erysipelotrichales	3.34294
GF7_INOC	o__Clostridiales	1.86754
GF7_WATER	o__Enterobacterales	100
GF8_A1_COLON_D46	o__Clostridiales	50.09159
GF8_A1_COLON_D46	o__Erysipelotrichales	31.85846
GF8_A1_COLON_D46	o__Enterobacterales	12.26338
GF8_A1_COLON_D46	o__Veillonellales	3.96145
GF8_A1_COLON_D46	o__Tissierellales	0.84779
GF8_A1_COLON_D46	o__Lactobacillales	0.78921
GF8_A1_COLON_D46	o__Actinomycetales	0.16584
GF8_A1_COLON_D46	o__Bacillales	0.02228
GF8_A1_D30	o__Enterobacterales	37.16872
GF8_A1_D30	o__Clostridiales	36.64357
GF8_A1_D30	o__Erysipelotrichales	16.46566
GF8_A1_D30	o__Veillonellales	6.59042
GF8_A1_D30	o__Lactobacillales	2.29167
GF8_A1_D30	o__Tissierellales	0.33074
GF8_A1_D30	o__Actinomycetales	0.28834
GF8_A1_D30	o__Campylobacterales	0.22087
GF8_A1_D33	o__Enterobacterales	100
GF8_A1_D35	o__Enterobacterales	54.9373
GF8_A1_D35	o__Clostridiales	34.6993
GF8_A1_D35	o__Erysipelotrichales	7.90318
GF8_A1_D35	o__Veillonellales	2.46023
GF8_A2_COLON_D46	o__Clostridiales	62.07803
GF8_A2_COLON_D46	o__Erysipelotrichales	14.56684
GF8_A2_COLON_D46	o__Enterobacterales	11.98887
GF8_A2_COLON_D46	o__Veillonellales	6.94704
GF8_A2_COLON_D46	o__Tissierellales	1.3721
GF8_A2_COLON_D46	o__Lactobacillales	1.31868
GF8_A2_COLON_D46	o__Campylobacterales	1.26143
GF8_A2_COLON_D46	o__Actinomycetales	0.36331
GF8_A2_COLON_D46	o__Bacillales	0.10369
GF8_A2_D30	o__Enterobacterales	90.35208
GF8_A2_D30	o__Clostridiales	4.57457
GF8_A2_D30	o__Lactobacillales	3.71126
GF8_A2_D30	o__Bifidobacteriales	1.3621
GF8_A2_D35	o__Enterobacterales	83.44607
GF8_A2_D35	o__Erysipelotrichales	11.23461
GF8_A2_D35	o__Clostridiales	5.31932
GF8_A3_D30	o__Enterobacterales	81.46577
GF8_A3_D30	o__Clostridiales	11.91293
GF8_A3_D30	o__Erysipelotrichales	3.41517
GF8_A3_D30	o__Lactobacillales	1.98807
GF8_A3_D30	o__Veillonellales	0.76699
GF8_A3_D30	o__Bifidobacteriales	0.45107
GF8_A4_D30	o__Enterobacterales	49.53225
GF8_A4_D30	o__Bifidobacteriales	29.94613
GF8_A4_D30	o__Clostridiales	19.79521
GF8_A4_D30	o__Lactobacillales	0.72641
GF8_A4_D31	o__Enterobacterales	100
GF8_A4_D32	o__Enterobacterales	95.58967
GF8_A4_D32	o__Erysipelotrichales	4.41033
GF8_A4_D33	o__Enterobacterales	99.50546
GF8_A4_D33	o__Lactobacillales	0.49454
GF8_A5_D30	o__Enterobacterales	95.92299
GF8_A5_D30	o__Bifidobacteriales	3.98013
GF8_A5_D30	o__Clostridiales	0.09688
GF8_A7_D32	o__Erysipelotrichales	39.70173
GF8_A7_D32	o__Clostridiales	36.60829
GF8_A7_D32	o__Enterobacterales	23.48016
GF8_A7_D32	o__Veillonellales	0.18687
GF8_A7_D32	o__Lactobacillales	0.02295
GF8_ADAM_D0	o__Clostridiales	52.26916
GF8_ADAM_D0	o__Erysipelotrichales	19.53585
GF8_ADAM_D0	o__Enterobacterales	16.55098
GF8_ADAM_D0	o__Veillonellales	5.35109
GF8_ADAM_D0	o__Lactobacillales	2.0768
GF8_ADAM_D0	o__Tissierellales	1.87348
GF8_ADAM_D0	o__Actinomycetales	1.17413
GF8_ADAM_D0	o__Campylobacterales	0.71535
GF8_ADAM_D0	o__Bifidobacteriales	0.45315
GF8_B1_COLON_D46	o__Clostridiales	61.47382
GF8_B1_COLON_D46	o__Erysipelotrichales	16.59344
GF8_B1_COLON_D46	o__Enterobacterales	13.63255
GF8_B1_COLON_D46	o__Veillonellales	5.31262
GF8_B1_COLON_D46	o__Lactobacillales	1.67006
GF8_B1_COLON_D46	o__Tissierellales	0.59897
GF8_B1_COLON_D46	o__Campylobacterales	0.526
GF8_B1_COLON_D46	o__Actinomycetales	0.19255
GF8_B1_D31	o__Enterobacterales	99.65069
GF8_B1_D31	o__Lactobacillales	0.34931
GF8_B1_D32	o__Enterobacterales	42.85449
GF8_B1_D32	o__Clostridiales	33.54702
GF8_B1_D32	o__Erysipelotrichales	20.59356
GF8_B1_D32	o__Lactobacillales	2.63715
GF8_B1_D32	o__Bifidobacteriales	0.24956
GF8_B1_D32	o__Veillonellales	0.11823
GF8_B1_D34	o__Erysipelotrichales	41.82424
GF8_B1_D34	o__Clostridiales	35.18363
GF8_B1_D34	o__Enterobacterales	21.72439
GF8_B1_D34	o__Veillonellales	0.84089
GF8_B1_D34	o__Lactobacillales	0.32185
GF8_B1_D34	o__Actinomycetales	0.105
GF8_B2_D32	o__Erysipelotrichales	40.50958
GF8_B2_D32	o__Clostridiales	38.82303
GF8_B2_D32	o__Enterobacterales	18.60587
GF8_B2_D32	o__Lactobacillales	1.59979
GF8_B2_D32	o__Veillonellales	0.43967
GF8_B2_D32	o__Tissierellales	0.02206
GF8_B3_D46	o__Enterobacterales	58.42488
GF8_B3_D46	o__Clostridiales	24.82029
GF8_B3_D46	o__Erysipelotrichales	10.50546
GF8_B3_D46	o__Veillonellales	3.96176
GF8_B3_D46	o__Bifidobacteriales	2.28761
GF8_B4_COLON_D46	o__Clostridiales	68.60793
GF8_B4_COLON_D46	o__Erysipelotrichales	12.64927
GF8_B4_COLON_D46	o__Enterobacterales	10.1924
GF8_B4_COLON_D46	o__Veillonellales	4.98862
GF8_B4_COLON_D46	o__Campylobacterales	1.7463
GF8_B4_COLON_D46	o__Lactobacillales	1.01849
GF8_B4_COLON_D46	o__Tissierellales	0.4254
GF8_B4_COLON_D46	o__Actinomycetales	0.37161
GF8_B4_D30	o__Enterobacterales	90.49922
GF8_B4_D30	o__Lactobacillales	3.48619
GF8_B4_D30	o__Clostridiales	3.43911
GF8_B4_D30	o__Erysipelotrichales	2.57547
GF8_B4_D33	o__Clostridiales	40.87833
GF8_B4_D33	o__Erysipelotrichales	34.17682
GF8_B4_D33	o__Enterobacterales	23.74693
GF8_B4_D33	o__Lactobacillales	1.19792
GF8_B5_COLON_D46	o__Clostridiales	59.93521
GF8_B5_COLON_D46	o__Enterobacterales	24.84218
GF8_B5_COLON_D46	o__Erysipelotrichales	9.58108
GF8_B5_COLON_D46	o__Veillonellales	3.86904
GF8_B5_COLON_D46	o__Lactobacillales	0.76287
GF8_B5_COLON_D46	o__Tissierellales	0.50992
GF8_B5_COLON_D46	o__Campylobacterales	0.4639
GF8_B5_COLON_D46	o__Actinomycetales	0.03581
GF8_B5_D34	o__Erysipelotrichales	40.80802
GF8_B5_D34	o__Clostridiales	40.32267
GF8_B5_D34	o__Enterobacterales	14.57527
GF8_B5_D34	o__Veillonellales	2.86821
GF8_B5_D34	o__Lactobacillales	0.80882
GF8_B5_D34	o__Tissierellales	0.41504
GF8_B5_D34	o__Actinomycetales	0.20196
GF8_B5_D35	o__Erysipelotrichales	41.27537
GF8_B5_D35	o__Enterobacterales	30.43551
GF8_B5_D35	o__Clostridiales	28.11911
GF8_B5_D35	o__Lactobacillales	0.17001
GF8_B6_COLON_D46	o__Clostridiales	75.05701
GF8_B6_COLON_D46	o__Erysipelotrichales	11.00274
GF8_B6_COLON_D46	o__Enterobacterales	5.61805
GF8_B6_COLON_D46	o__Veillonellales	4.78319
GF8_B6_COLON_D46	o__Tissierellales	1.37341
GF8_B6_COLON_D46	o__Lactobacillales	0.95033
GF8_B6_COLON_D46	o__Campylobacterales	0.76779
GF8_B6_COLON_D46	o__Actinomycetales	0.44749
GF8_B6_D30	o__Enterobacterales	81.42792
GF8_B6_D30	o__Clostridiales	11.24865
GF8_B6_D30	o__Erysipelotrichales	5.36611
GF8_B6_D30	o__Lactobacillales	1.93449
GF8_B6_D30	o__Bifidobacteriales	0.02283
GF8_B6_D33	o__Clostridiales	40.26505
GF8_B6_D33	o__Erysipelotrichales	27.15123
GF8_B6_D33	o__Enterobacterales	22.31239
GF8_B6_D33	o__Lactobacillales	10.27133
GF8_B6_D34	o__Clostridiales	41.25366
GF8_B6_D34	o__Erysipelotrichales	39.93983
GF8_B6_D34	o__Enterobacterales	16.90348
GF8_B6_D34	o__Lactobacillales	1.21737
GF8_B6_D34	o__Veillonellales	0.67841
GF8_B6_D34	o__Tissierellales	0.00724
GF8_B6_D35	o__Erysipelotrichales	36.14371
GF8_B6_D35	o__Enterobacterales	34.56725
GF8_B6_D35	o__Clostridiales	29.02269
GF8_B6_D35	o__Lactobacillales	0.26635
GF8_B7_D33	o__Enterobacterales	47.83949
GF8_B7_D33	o__Erysipelotrichales	23.90545
GF8_B7_D33	o__Clostridiales	16.74834
GF8_B7_D33	o__Lactobacillales	11.50673
GF8_C1_COLON_D46	o__Clostridiales	69.57475
GF8_C1_COLON_D46	o__Erysipelotrichales	13.16774
GF8_C1_COLON_D46	o__Enterobacterales	11.68129
GF8_C1_COLON_D46	o__Veillonellales	4.78501
GF8_C1_COLON_D46	o__Lactobacillales	0.79122
GF8_C1_D31	o__Enterobacterales	100
GF8_C1_D32	o__Enterobacterales	44.31878
GF8_C1_D32	o__Clostridiales	21.8991
GF8_C1_D32	o__Erysipelotrichales	17.83401
GF8_C1_D32	o__Lactobacillales	14.15032
GF8_C1_D32	o__Veillonellales	1.79779
GF8_C1_D33	o__Erysipelotrichales	47.33128
GF8_C1_D33	o__Enterobacterales	43.79481
GF8_C1_D33	o__Clostridiales	8.87391
GF8_C1_D34	o__Clostridiales	48.20856
GF8_C1_D34	o__Erysipelotrichales	27.15041
GF8_C1_D34	o__Enterobacterales	14.62204
GF8_C1_D34	o__Veillonellales	5.4796
GF8_C1_D34	o__Lactobacillales	3.62958
GF8_C1_D34	o__Tissierellales	0.40763
GF8_C1_D34	o__Actinomycetales	0.28804
GF8_C1_D34	o__Campylobacterales	0.21414
GF8_C2_COLON_D46	o__Clostridiales	58.63943
GF8_C2_COLON_D46	o__Enterobacterales	23.54905
GF8_C2_COLON_D46	o__Erysipelotrichales	12.20022
GF8_C2_COLON_D46	o__Veillonellales	4.83659
GF8_C2_COLON_D46	o__Lactobacillales	0.77471
GF8_C2_D30	o__Enterobacterales	42.67261
GF8_C2_D30	o__Clostridiales	36.77037
GF8_C2_D30	o__Bifidobacteriales	17.69662
GF8_C2_D30	o__Erysipelotrichales	1.82354
GF8_C2_D30	o__Lactobacillales	1.03686
GF8_C2_D31	o__Enterobacterales	100
GF8_C3_D30	o__Enterobacterales	79.62947
GF8_C3_D30	o__Clostridiales	11.52162
GF8_C3_D30	o__Erysipelotrichales	5.31976
GF8_C3_D30	o__Lactobacillales	2.13814
GF8_C3_D30	o__Veillonellales	0.80453
GF8_C3_D30	o__Actinomycetales	0.37046
GF8_C3_D30	o__Tissierellales	0.21603
GF8_C4_COLON_D46	o__Clostridiales	56.14611
GF8_C4_COLON_D46	o__Enterobacterales	25.36629
GF8_C4_COLON_D46	o__Erysipelotrichales	13.34817
GF8_C4_COLON_D46	o__Veillonellales	4.12814
GF8_C4_COLON_D46	o__Lactobacillales	1.01128
GF8_C4_D30	o__Enterobacterales	79.86496
GF8_C4_D30	o__Clostridiales	11.66006
GF8_C4_D30	o__Erysipelotrichales	4.81872
GF8_C4_D30	o__Lactobacillales	2.43946
GF8_C4_D30	o__Veillonellales	0.89244
GF8_C4_D30	o__Tissierellales	0.17172
GF8_C4_D30	o__Actinomycetales	0.15265
GF8_C4_D35	o__Clostridiales	47.25094
GF8_C4_D35	o__Erysipelotrichales	32.7117
GF8_C4_D35	o__Enterobacterales	14.50204
GF8_C4_D35	o__Lactobacillales	5.53532
GF8_C5_COLON_D46	o__Clostridiales	50.25306
GF8_C5_COLON_D46	o__Enterobacterales	25.68381
GF8_C5_COLON_D46	o__Erysipelotrichales	17.8648
GF8_C5_COLON_D46	o__Veillonellales	3.85553
GF8_C5_COLON_D46	o__Lactobacillales	2.3428
GF8_C5_D30	o__Enterobacterales	98.78815
GF8_C5_D30	o__Clostridiales	0.93308
GF8_C5_D30	o__Lactobacillales	0.27877
GF8_C5_D35	o__Clostridiales	46.75286
GF8_C5_D35	o__Erysipelotrichales	25.10412
GF8_C5_D35	o__Enterobacterales	19.9235
GF8_C5_D35	o__Lactobacillales	4.21242
GF8_C5_D35	o__Veillonellales	4.0071
GF8_C6_COLON_D46	o__Clostridiales	41.71158
GF8_C6_COLON_D46	o__Enterobacterales	30.98196
GF8_C6_COLON_D46	o__Erysipelotrichales	21.61953
GF8_C6_COLON_D46	o__Veillonellales	4.07365
GF8_C6_COLON_D46	o__Lactobacillales	1.37025
GF8_C6_COLON_D46	o__Actinomycetales	0.24304
GF8_C6_D30	o__Enterobacterales	98.88733
GF8_C6_D30	o__Lactobacillales	0.71272
GF8_C6_D30	o__Clostridiales	0.39995
GF8_C6_D32	o__Lactobacillales	55.10059
GF8_C6_D32	o__Enterobacterales	44.89941
GF8_C6_D34	o__Clostridiales	41.54215
GF8_C6_D34	o__Erysipelotrichales	28.76179
GF8_C6_D34	o__Lactobacillales	18.23153
GF8_C6_D34	o__Enterobacterales	11.46453
GF8_C7_COLON_D46	o__Clostridiales	34.90039
GF8_C7_COLON_D46	o__Enterobacterales	31.45245
GF8_C7_COLON_D46	o__Erysipelotrichales	26.079
GF8_C7_COLON_D46	o__Veillonellales	5.1248
GF8_C7_COLON_D46	o__Lactobacillales	1.83472
GF8_C7_COLON_D46	o__Actinomycetales	0.36956
GF8_C7_COLON_D46	o__Tissierellales	0.23909
GF8_C7_D30	o__Enterobacterales	100
GF8_C7_D33	o__Clostridiales	36.56801
GF8_C7_D33	o__Enterobacterales	28.47029
GF8_C7_D33	o__Erysipelotrichales	27.52468
GF8_C7_D33	o__Lactobacillales	3.95398
GF8_C7_D33	o__Veillonellales	3.48304
GF8_C7_D35	o__Clostridiales	37.46006
GF8_C7_D35	o__Erysipelotrichales	28.61457
GF8_C7_D35	o__Enterobacterales	25.94352
GF8_C7_D35	o__Veillonellales	5.20647
GF8_C7_D35	o__Lactobacillales	2.36235
GF8_C7_D35	o__Actinomycetales	0.41303
GF8_INOC	o__Clostridiales	57.81285
GF8_INOC	o__Enterobacterales	16.03379
GF8_INOC	o__Erysipelotrichales	15.05938
GF8_INOC	o__Veillonellales	4.14159
GF8_INOC	o__Tissierellales	2.36205
GF8_INOC	o__Lactobacillales	1.78116
GF8_INOC	o__Actinomycetales	1.08652
GF8_INOC	o__Bifidobacteriales	0.94257
GF8_INOC	o__Campylobacterales	0.78009
GF9_A_DAM_D0	o__Clostridiales	41.38592
GF9_A_DAM_D0	o__Enterobacterales	37.37448
GF9_A_DAM_D0	o__Erysipelotrichales	15.75726
GF9_A_DAM_D0	o__Veillonellales	4.1846
GF9_A_DAM_D0	o__Lactobacillales	1.23108
GF9_A_DAM_D0	o__Tissierellales	0.06665
GF9_A1_COLON_D33	o__Enterobacterales	82.22255
GF9_A1_COLON_D33	o__Lactobacillales	17.77745
GF9_A1_D16	o__Enterobacterales	46.62709
GF9_A1_D16	o__Clostridiales	35.77304
GF9_A1_D16	o__Erysipelotrichales	12.67301
GF9_A1_D16	o__Veillonellales	3.71605
GF9_A1_D16	o__Lactobacillales	1.21081
GF9_A1_D19	o__Clostridiales	45.57585
GF9_A1_D19	o__Enterobacterales	32.11705
GF9_A1_D19	o__Erysipelotrichales	15.27656
GF9_A1_D19	o__Bifidobacteriales	4.98897
GF9_A1_D19	o__Lactobacillales	2.04157
GF9_A1_D20	o__Clostridiales	44.02117
GF9_A1_D20	o__Erysipelotrichales	26.18842
GF9_A1_D20	o__Enterobacterales	24.94251
GF9_A1_D20	o__Lactobacillales	4.84791
GF9_A1_D21	o__Enterobacterales	48.6473
GF9_A1_D21	o__Erysipelotrichales	30.42797
GF9_A1_D21	o__Clostridiales	19.74529
GF9_A1_D21	o__Lactobacillales	1.17944
GF9_A2_COLON_D33	o__Clostridiales	69.55076
GF9_A2_COLON_D33	o__Erysipelotrichales	17.15763
GF9_A2_COLON_D33	o__Veillonellales	11.6603
GF9_A2_COLON_D33	o__Enterobacterales	1.63131
GF9_A2_D21	o__Enterobacterales	36.25166
GF9_A2_D21	o__Erysipelotrichales	35.08672
GF9_A2_D21	o__Clostridiales	24.61182
GF9_A2_D21	o__Lactobacillales	2.7594
GF9_A2_D21	o__Veillonellales	1.18238
GF9_A2_D21	o__Tissierellales	0.10801
GF9_A3_COLON_D33	o__Clostridiales	61.15766
GF9_A3_COLON_D33	o__Erysipelotrichales	15.14708
GF9_A3_COLON_D33	o__Enterobacterales	12.67586
GF9_A3_COLON_D33	o__Veillonellales	5.49608
GF9_A3_COLON_D33	o__Lactobacillales	5.29283
GF9_A3_COLON_D33	o__Campylobacterales	0.14408
GF9_A3_COLON_D33	o__Tissierellales	0.08641
GF9_A3_D18	o__Enterobacterales	45.28083
GF9_A3_D18	o__Erysipelotrichales	26.74584
GF9_A3_D18	o__Clostridiales	20.74449
GF9_A3_D18	o__Veillonellales	5.15913
GF9_A3_D18	o__Lactobacillales	1.99392
GF9_A3_D18	o__Actinomycetales	0.07579
GF9_A3_D19	o__Enterobacterales	51.14108
GF9_A3_D19	o__Erysipelotrichales	24.63353
GF9_A3_D19	o__Clostridiales	20.15133
GF9_A3_D19	o__Lactobacillales	4.07406
GF9_A3_D21	o__Erysipelotrichales	44.24817
GF9_A3_D21	o__Enterobacterales	36.99146
GF9_A3_D21	o__Clostridiales	17.04978
GF9_A3_D21	o__Lactobacillales	1.34615
GF9_A3_D21	o__Veillonellales	0.36445
GF9_A4_COLON_D33	o__Clostridiales	46.28393
GF9_A4_COLON_D33	o__Enterobacterales	21.09833
GF9_A4_COLON_D33	o__Erysipelotrichales	19.23964
GF9_A4_COLON_D33	o__Lactobacillales	7.10403
GF9_A4_COLON_D33	o__Veillonellales	6.11879
GF9_A4_COLON_D33	o__Tissierellales	0.14006
GF9_A4_COLON_D33	o__Campylobacterales	0.01522
GF9_A4_D16	o__Enterobacterales	76.372
GF9_A4_D16	o__Clostridiales	14.09069
GF9_A4_D16	o__Erysipelotrichales	6.91216
GF9_A4_D16	o__Veillonellales	1.7097
GF9_A4_D16	o__Lactobacillales	0.91545
GF9_A4_D17	o__Clostridiales	38.49754
GF9_A4_D17	o__Enterobacterales	34.05558
GF9_A4_D17	o__Erysipelotrichales	21.14536
GF9_A4_D17	o__Veillonellales	4.62946
GF9_A4_D17	o__Lactobacillales	1.42689
GF9_A4_D17	o__Tissierellales	0.127
GF9_A4_D17	o__Actinomycetales	0.11817
GF9_A4_D18	o__Enterobacterales	41.2704
GF9_A4_D18	o__Clostridiales	33.93748
GF9_A4_D18	o__Erysipelotrichales	18.07399
GF9_A4_D18	o__Veillonellales	4.47597
GF9_A4_D18	o__Lactobacillales	2.18968
GF9_A4_D18	o__Actinomycetales	0.05248
GF9_A4_D19	o__Enterobacterales	57.13255
GF9_A4_D19	o__Clostridiales	28.28257
GF9_A4_D19	o__Lactobacillales	8.27111
GF9_A4_D19	o__Erysipelotrichales	6.31378
GF9_A4_D20	o__Clostridiales	36.37167
GF9_A4_D20	o__Enterobacterales	31.09224
GF9_A4_D20	o__Erysipelotrichales	23.23182
GF9_A4_D20	o__Lactobacillales	9.30427
GF9_A5_COLON_D33	o__Clostridiales	52.6618
GF9_A5_COLON_D33	o__Erysipelotrichales	19.76695
GF9_A5_COLON_D33	o__Enterobacterales	18.66445
GF9_A5_COLON_D33	o__Lactobacillales	5.03168
GF9_A5_COLON_D33	o__Veillonellales	3.64305
GF9_A5_COLON_D33	o__Tissierellales	0.23207
GF9_A5_D18	o__Enterobacterales	41.92177
GF9_A5_D18	o__Clostridiales	34.37475
GF9_A5_D18	o__Erysipelotrichales	17.96245
GF9_A5_D18	o__Veillonellales	3.7851
GF9_A5_D18	o__Lactobacillales	1.9272
GF9_A5_D18	o__Actinomycetales	0.02874
GF9_A5_D19	o__Enterobacterales	41.5625
GF9_A5_D19	o__Lactobacillales	22.61763
GF9_A5_D19	o__Clostridiales	20.01455
GF9_A5_D19	o__Erysipelotrichales	15.80532
GF9_A6_COLON_D33	o__Clostridiales	60.71845
GF9_A6_COLON_D33	o__Erysipelotrichales	15.07171
GF9_A6_COLON_D33	o__Enterobacterales	13.80671
GF9_A6_COLON_D33	o__Lactobacillales	5.35314
GF9_A6_COLON_D33	o__Veillonellales	3.86563
GF9_A6_COLON_D33	o__Campylobacterales	0.76264
GF9_A6_COLON_D33	o__Tissierellales	0.42171
GF9_A6_D16	o__Enterobacterales	40.73261
GF9_A6_D16	o__Clostridiales	40.03936
GF9_A6_D16	o__Erysipelotrichales	11.98026
GF9_A6_D16	o__Veillonellales	4.45865
GF9_A6_D16	o__Lactobacillales	1.43455
GF9_A6_D16	o__Tissierellales	0.65596
GF9_A6_D16	o__Campylobacterales	0.45923
GF9_A6_D16	o__Actinomycetales	0.23046
GF9_A6_D16	o__Bacillales	0.0089
GF9_A6_D21	o__Erysipelotrichales	39.57432
GF9_A6_D21	o__Clostridiales	34.98217
GF9_A6_D21	o__Enterobacterales	24.29081
GF9_A6_D21	o__Lactobacillales	1.15269
GF9_A7_D16	o__Enterobacterales	98.20191
GF9_A7_D16	o__Lactobacillales	1.3308
GF9_A7_D16	o__Clostridiales	0.46729
GF9_A7_D20	o__Enterobacterales	34.52979
GF9_A7_D20	o__Clostridiales	30.52847
GF9_A7_D20	o__Erysipelotrichales	23.41719
GF9_A7_D20	o__Lactobacillales	11.34315
GF9_A7_D20	o__Veillonellales	0.1814
GF9_C1_COLON_D33	o__Clostridiales	72.40886
GF9_C1_COLON_D33	o__Erysipelotrichales	11.84604
GF9_C1_COLON_D33	o__Enterobacterales	8.00368
GF9_C1_COLON_D33	o__Veillonellales	7.17897
GF9_C1_COLON_D33	o__Lactobacillales	0.54439
GF9_C1_COLON_D33	o__Actinomycetales	0.01806
GF9_C1_D16	o__Enterobacterales	91.12947
GF9_C1_D16	o__Clostridiales	6.23042
GF9_C1_D16	o__Lactobacillales	1.80216
GF9_C1_D16	o__Erysipelotrichales	0.71948
GF9_C1_D16	o__Veillonellales	0.11847
GF9_C1_D17	o__Enterobacterales	59.16065
GF9_C1_D17	o__Clostridiales	24.6235
GF9_C1_D17	o__Erysipelotrichales	12.85768
GF9_C1_D17	o__Veillonellales	1.9065
GF9_C1_D17	o__Lactobacillales	1.45167
GF9_C1_D19	o__Lactobacillales	44.7259
GF9_C1_D19	o__Erysipelotrichales	20.30793
GF9_C1_D19	o__Enterobacterales	19.9857
GF9_C1_D19	o__Clostridiales	14.98047
GF9_C1_D21	o__Erysipelotrichales	47.74847
GF9_C1_D21	o__Clostridiales	34.74304
GF9_C1_D21	o__Enterobacterales	9.92333
GF9_C1_D21	o__Lactobacillales	7.58516
GF9_C2_COLON_D33	o__Clostridiales	74.33625
GF9_C2_COLON_D33	o__Erysipelotrichales	12.5975
GF9_C2_COLON_D33	o__Enterobacterales	6.22379
GF9_C2_COLON_D33	o__Veillonellales	5.86483
GF9_C2_COLON_D33	o__Lactobacillales	0.97762
GF9_C2_D16	o__Enterobacterales	41.28478
GF9_C2_D16	o__Clostridiales	32.32035
GF9_C2_D16	o__Erysipelotrichales	19.82968
GF9_C2_D16	o__Veillonellales	4.47206
GF9_C2_D16	o__Lactobacillales	2.00187
GF9_C2_D16	o__Actinomycetales	0.09126
GF9_C2_D18	o__Clostridiales	36.46815
GF9_C2_D18	o__Enterobacterales	36.28402
GF9_C2_D18	o__Erysipelotrichales	19.09403
GF9_C2_D18	o__Veillonellales	5.32208
GF9_C2_D18	o__Lactobacillales	2.83171
GF9_C2_D21	o__Clostridiales	52.36398
GF9_C2_D21	o__Erysipelotrichales	24.40627
GF9_C2_D21	o__Enterobacterales	14.74667
GF9_C2_D21	o__Veillonellales	6.22433
GF9_C2_D21	o__Lactobacillales	2.25875
GF9_C3_D16	o__Clostridiales	39.02565
GF9_C3_D16	o__Enterobacterales	32.73727
GF9_C3_D16	o__Erysipelotrichales	21.46056
GF9_C3_D16	o__Veillonellales	4.6869
GF9_C3_D16	o__Lactobacillales	2.055
GF9_C3_D16	o__Actinomycetales	0.03462
GF9_C3_D17	o__Enterobacterales	65.14449
GF9_C3_D17	o__Clostridiales	18.34123
GF9_C3_D17	o__Erysipelotrichales	11.96508
GF9_C3_D17	o__Veillonellales	2.59429
GF9_C3_D17	o__Lactobacillales	1.94575
GF9_C3_D17	o__Actinomycetales	0.00916
GF9_C3_D19	o__Lactobacillales	58.18507
GF9_C3_D19	o__Erysipelotrichales	16.25049
GF9_C3_D19	o__Clostridiales	15.95934
GF9_C3_D19	o__Enterobacterales	9.6051
GF9_C3_D20	o__Lactobacillales	36.06277
GF9_C3_D20	o__Clostridiales	26.23667
GF9_C3_D20	o__Erysipelotrichales	22.81828
GF9_C3_D20	o__Enterobacterales	14.88229
GF9_C3_D21	o__Lactobacillales	36.02118
GF9_C3_D21	o__Erysipelotrichales	29.95562
GF9_C3_D21	o__Clostridiales	17.11872
GF9_C3_D21	o__Enterobacterales	16.90448
GF9_C4_COLON_D33	o__Clostridiales	65.77337
GF9_C4_COLON_D33	o__Erysipelotrichales	17.47178
GF9_C4_COLON_D33	o__Enterobacterales	9.87832
GF9_C4_COLON_D33	o__Veillonellales	5.70618
GF9_C4_COLON_D33	o__Lactobacillales	1.17035
GF9_C4_D16	o__Clostridiales	45.28113
GF9_C4_D16	o__Erysipelotrichales	27.13347
GF9_C4_D16	o__Enterobacterales	19.42397
GF9_C4_D16	o__Veillonellales	4.83244
GF9_C4_D16	o__Lactobacillales	3.21801
GF9_C4_D16	o__Actinomycetales	0.11098
GF9_C4_D17	o__Enterobacterales	78.18869
GF9_C4_D17	o__Clostridiales	10.99158
GF9_C4_D17	o__Erysipelotrichales	8.57375
GF9_C4_D17	o__Veillonellales	1.60685
GF9_C4_D17	o__Lactobacillales	0.63913
GF9_C4_D19	o__Clostridiales	44.01725
GF9_C4_D19	o__Erysipelotrichales	26.91174
GF9_C4_D19	o__Lactobacillales	16.45189
GF9_C4_D19	o__Enterobacterales	12.61912
GF9_C5_COLON_D33	o__Clostridiales	71.11058
GF9_C5_COLON_D33	o__Erysipelotrichales	12.67765
GF9_C5_COLON_D33	o__Enterobacterales	8.82219
GF9_C5_COLON_D33	o__Veillonellales	6.45039
GF9_C5_COLON_D33	o__Lactobacillales	0.9392
GF9_C5_D17	o__Enterobacterales	73.36005
GF9_C5_D17	o__Erysipelotrichales	12.09254
GF9_C5_D17	o__Clostridiales	11.32907
GF9_C5_D17	o__Veillonellales	1.6858
GF9_C5_D17	o__Lactobacillales	1.38344
GF9_C5_D17	o__Actinomycetales	0.14909
GF9_C5_D18	o__Enterobacterales	38.78275
GF9_C5_D18	o__Erysipelotrichales	32.33119
GF9_C5_D18	o__Clostridiales	24.61256
GF9_C5_D18	o__Veillonellales	4.27349
GF9_C5_D20	o__Lactobacillales	79.26772
GF9_C5_D20	o__Enterobacterales	8.45386
GF9_C5_D20	o__Erysipelotrichales	6.1568
GF9_C5_D20	o__Clostridiales	6.12162
GF9_C5_D21	o__Clostridiales	32.97157
GF9_C5_D21	o__Erysipelotrichales	24.64903
GF9_C5_D21	o__Enterobacterales	24.3558
GF9_C5_D21	o__Lactobacillales	17.41531
GF9_C5_D21	o__Veillonellales	0.6083
GF9_C6_COLON_D33	o__Clostridiales	72.70569
GF9_C6_COLON_D33	o__Erysipelotrichales	10.73215
GF9_C6_COLON_D33	o__Enterobacterales	9.25809
GF9_C6_COLON_D33	o__Veillonellales	6.58121
GF9_C6_COLON_D33	o__Lactobacillales	0.72286
