Sample,taxa,abundance
GF9_A6_D21,Clostridiaceae,29.7415
GF9_A6_D21,Enterobacteriaceae,24.29081
GF9_A6_D21,Peptostreptococcaceae,5.24067
GF9_A6_D21,Enterococcaceae,1.15269
GF9_A7_D16,Enterobacteriaceae,98.20191
GF9_A7_D16,Enterococcaceae,1.3308
GF9_A7_D16,Clostridiaceae,0.27176
GF9_A7_D16,Peptostreptococcaceae,0.19553
GF9_A7_D20,Enterobacteriaceae,34.13754
GF9_A7_D20,Erysipelotrichaceae,23.41719
GF9_A7_D20,Clostridiaceae,21.08166
GF9_A7_D20,Enterococcaceae,11.34315
GF9_A7_D20,Peptostreptococcaceae,9.44681
GF9_A7_D20,Morganellaceae,0.39224
GF9_A7_D20,Veillonellaceae,0.1814
GF9_C1_COLON_D33,Clostridiaceae,55.0429
GF9_C1_COLON_D33,Peptostreptococcaceae,17.36596
GF9_C1_COLON_D33,Erysipelotrichaceae,11.84604
GF9_C1_COLON_D33,Enterobacteriaceae,7.52409
GF9_C1_COLON_D33,Veillonellaceae,7.17897
GF9_C1_COLON_D33,Enterococcaceae,0.54439
GF9_C1_COLON_D33,Morganellaceae,0.47959
GF9_C1_COLON_D33,Actinomycetaceae,0.01806
GF9_C1_D16,Enterobacteriaceae,91.12947
GF9_C1_D16,Clostridiaceae,3.70159
GF9_C1_D16,Peptostreptococcaceae,2.52883
GF9_C1_D16,Enterococcaceae,1.80216
GF9_C1_D16,Erysipelotrichaceae,0.71948
GF9_C1_D16,Veillonellaceae,0.11847
GF9_C1_D17,Enterobacteriaceae,58.99448
GF9_C1_D17,Clostridiaceae,21.64257
GF9_C1_D17,Erysipelotrichaceae,12.85768
GF9_C1_D17,Peptostreptococcaceae,2.98093
GF9_C1_D17,Veillonellaceae,1.9065
GF9_C1_D17,Enterococcaceae,1.45167
GF9_C1_D17,Morganellaceae,0.16618
GF9_C1_D19,Enterococcaceae,44.7259
GF9_C1_D19,Erysipelotrichaceae,20.30793
GF9_C1_D19,Enterobacteriaceae,19.9857
GF9_C1_D19,Clostridiaceae,12.61661
GF9_C1_D19,Peptostreptococcaceae,2.36386
GF9_C1_D21,Erysipelotrichaceae,47.74847
GF9_C1_D21,Clostridiaceae,29.36502
GF9_C1_D21,Enterobacteriaceae,9.67925
GF9_C1_D21,Enterococcaceae,7.58516
GF9_C1_D21,Peptostreptococcaceae,5.37802
GF9_C1_D21,Morganellaceae,0.24408
GF9_C2_COLON_D33,Clostridiaceae,58.07927
GF9_C2_COLON_D33,Peptostreptococcaceae,16.25698
GF9_C2_COLON_D33,Erysipelotrichaceae,12.5975
GF9_C2_COLON_D33,Veillonellaceae,5.86483
GF9_C2_COLON_D33,Enterobacteriaceae,5.53418
GF9_C2_COLON_D33,Enterococcaceae,0.97762
GF9_C2_COLON_D33,Morganellaceae,0.68961
GF9_C2_D16,Enterobacteriaceae,40.573
GF9_C2_D16,Clostridiaceae,26.86158
GF9_C2_D16,Erysipelotrichaceae,19.82968
GF9_C2_D16,Peptostreptococcaceae,5.45877
GF9_C2_D16,Veillonellaceae,4.47206
GF9_C2_D16,Enterococcaceae,2.00187
GF9_C2_D16,Morganellaceae,0.71178
GF9_C2_D16,Actinomycetaceae,0.09126
GF9_C2_D18,Enterobacteriaceae,35.71822
GF9_C2_D18,Clostridiaceae,29.4679
GF9_C2_D18,Erysipelotrichaceae,19.09403
GF9_C2_D18,Peptostreptococcaceae,7.00025
GF9_C2_D18,Veillonellaceae,5.32208
GF9_C2_D18,Enterococcaceae,2.83171
GF9_C2_D18,Morganellaceae,0.5658
GF9_C2_D21,Clostridiaceae,42.54182
GF9_C2_D21,Erysipelotrichaceae,24.40627
GF9_C2_D21,Enterobacteriaceae,14.09254
GF9_C2_D21,Peptostreptococcaceae,9.82216
GF9_C2_D21,Veillonellaceae,6.22433
GF9_C2_D21,Enterococcaceae,2.25875
GF9_C2_D21,Morganellaceae,0.65413
GF9_C3_D16,Clostridiaceae,32.60951
GF9_C3_D16,Enterobacteriaceae,31.78993
GF9_C3_D16,Erysipelotrichaceae,21.46056
GF9_C3_D16,Peptostreptococcaceae,6.41614
GF9_C3_D16,Veillonellaceae,4.6869
GF9_C3_D16,Enterococcaceae,2.055
GF9_C3_D16,Morganellaceae,0.94734
GF9_C3_D16,Actinomycetaceae,0.03462
GF9_C3_D17,Enterobacteriaceae,64.62935
GF9_C3_D17,Clostridiaceae,15.66282
GF9_C3_D17,Erysipelotrichaceae,11.96508
GF9_C3_D17,Peptostreptococcaceae,2.67841
GF9_C3_D17,Veillonellaceae,2.59429
GF9_C3_D17,Enterococcaceae,1.94575
GF9_C3_D17,Morganellaceae,0.51514
GF9_C3_D17,Actinomycetaceae,0.00916
GF9_C3_D19,Enterococcaceae,58.18507
GF9_C3_D19,Erysipelotrichaceae,16.25049
GF9_C3_D19,Clostridiaceae,12.07543
GF9_C3_D19,Enterobacteriaceae,9.6051
GF9_C3_D19,Peptostreptococcaceae,3.88391
GF9_C3_D20,Enterococcaceae,36.06277
GF9_C3_D20,Erysipelotrichaceae,22.81828
GF9_C3_D20,Clostridiaceae,18.04683
GF9_C3_D20,Enterobacteriaceae,14.88229
GF9_C3_D20,Peptostreptococcaceae,8.18983
GF9_C3_D21,Enterococcaceae,36.02118
GF9_C3_D21,Erysipelotrichaceae,29.95562
GF9_C3_D21,Enterobacteriaceae,16.90448
GF9_C3_D21,Clostridiaceae,13.25849
GF9_C3_D21,Peptostreptococcaceae,3.86023
GF9_C4_COLON_D33,Clostridiaceae,45.35287
GF9_C4_COLON_D33,Peptostreptococcaceae,20.42049
GF9_C4_COLON_D33,Erysipelotrichaceae,17.47178
GF9_C4_COLON_D33,Enterobacteriaceae,9.18207
GF9_C4_COLON_D33,Veillonellaceae,5.70618
GF9_C4_COLON_D33,Enterococcaceae,1.17035
GF9_C4_COLON_D33,Morganellaceae,0.69624
GF9_C4_D16,Clostridiaceae,37.76506
GF9_C4_D16,Erysipelotrichaceae,27.13347
GF9_C4_D16,Enterobacteriaceae,18.45366
GF9_C4_D16,Peptostreptococcaceae,7.51608
GF9_C4_D16,Veillonellaceae,4.83244
GF9_C4_D16,Enterococcaceae,3.21801
GF9_C4_D16,Morganellaceae,0.97031
GF9_C4_D16,Actinomycetaceae,0.11098
GF9_C4_D17,Enterobacteriaceae,78.18869
GF9_C4_D17,Clostridiaceae,9.22342
GF9_C4_D17,Erysipelotrichaceae,8.57375
GF9_C4_D17,Peptostreptococcaceae,1.76816
GF9_C4_D17,Veillonellaceae,1.60685
GF9_C4_D17,Enterococcaceae,0.63913
GF9_C4_D19,Clostridiaceae,34.98792
GF9_C4_D19,Erysipelotrichaceae,26.91174
GF9_C4_D19,Enterococcaceae,16.45189
GF9_C4_D19,Enterobacteriaceae,12.61912
GF9_C4_D19,Peptostreptococcaceae,9.02933
GF9_C5_COLON_D33,Clostridiaceae,55.97177
GF9_C5_COLON_D33,Peptostreptococcaceae,15.13881
GF9_C5_COLON_D33,Erysipelotrichaceae,12.67765
GF9_C5_COLON_D33,Enterobacteriaceae,7.72178
GF9_C5_COLON_D33,Veillonellaceae,6.45039
GF9_C5_COLON_D33,Morganellaceae,1.1004
GF9_C5_COLON_D33,Enterococcaceae,0.9392
GF9_C5_D17,Enterobacteriaceae,73.07152
GF9_C5_D17,Erysipelotrichaceae,12.09254
GF9_C5_D17,Clostridiaceae,9.81682
GF9_C5_D17,Veillonellaceae,1.6858
GF9_C5_D17,Peptostreptococcaceae,1.51225
GF9_C5_D17,Enterococcaceae,1.38344
GF9_C5_D17,Morganellaceae,0.28853
GF9_C5_D17,Actinomycetaceae,0.14909
GF9_C5_D18,Enterobacteriaceae,38.78275
GF9_C5_D18,Erysipelotrichaceae,32.33119
GF9_C5_D18,Clostridiaceae,20.99739
GF9_C5_D18,Veillonellaceae,4.27349
GF9_C5_D18,Peptostreptococcaceae,3.61517
GF9_C5_D20,Enterococcaceae,79.26772
GF9_C5_D20,Enterobacteriaceae,8.45386
GF9_C5_D20,Erysipelotrichaceae,6.1568
GF9_C5_D20,Peptostreptococcaceae,3.78271
GF9_C5_D20,Clostridiaceae,2.33891
GF9_C5_D21,Clostridiaceae,26.27372
GF9_C5_D21,Erysipelotrichaceae,24.64903
GF9_C5_D21,Enterobacteriaceae,22.58451
GF9_C5_D21,Enterococcaceae,17.41531
GF9_C5_D21,Peptostreptococcaceae,6.69785
GF9_C5_D21,Morganellaceae,1.77129
GF9_C5_D21,Veillonellaceae,0.6083
GF9_C6_COLON_D33,Clostridiaceae,57.03045
GF9_C6_COLON_D33,Peptostreptococcaceae,15.67524
GF9_C6_COLON_D33,Erysipelotrichaceae,10.73215
GF9_C6_COLON_D33,Enterobacteriaceae,7.95742
GF9_C6_COLON_D33,Veillonellaceae,6.58121
GF9_C6_COLON_D33,Morganellaceae,1.30067
GF9_C6_COLON_D33,Enterococcaceae,0.72286
GF9_C6_D16,Enterobacteriaceae,36.99445
GF9_C6_D16,Erysipelotrichaceae,29.49039
GF9_C6_D16,Clostridiaceae,21.58995
GF9_C6_D16,Peptostreptococcaceae,4.98087
GF9_C6_D16,Veillonellaceae,4.81849
GF9_C6_D16,Enterococcaceae,1.75346
GF9_C6_D16,Morganellaceae,0.22684
GF9_C6_D16,Actinomycetaceae,0.14556
GF9_C6_D20,Enterobacteriaceae,45.87691
GF9_C6_D20,Erysipelotrichaceae,24.97953
GF9_C6_D20,Clostridiaceae,14.01824
GF9_C6_D20,Enterococcaceae,12.59346
GF9_C6_D20,Peptostreptococcaceae,2.53187
GF9_C6_D21,Clostridiaceae,24.41257
GF9_C6_D21,Erysipelotrichaceae,24.32291
GF9_C6_D21,Enterobacteriaceae,21.78489
GF9_C6_D21,Enterococcaceae,19.73128
GF9_C6_D21,Peptostreptococcaceae,7.39367
GF9_C6_D21,Morganellaceae,1.31294
GF9_C6_D21,Veillonellaceae,1.04174
GF9_C7_COLON_D33,Clostridiaceae,59.42457
GF9_C7_COLON_D33,Peptostreptococcaceae,18.83577
GF9_C7_COLON_D33,Erysipelotrichaceae,10.35251
GF9_C7_COLON_D33,Enterobacteriaceae,5.52354
GF9_C7_COLON_D33,Veillonellaceae,4.15726
GF9_C7_COLON_D33,Enterococcaceae,0.97741
GF9_C7_COLON_D33,Morganellaceae,0.72893
GF9_C7_D16,Enterobacteriaceae,35.1427
GF9_C7_D16,Clostridiaceae,27.91316
GF9_C7_D16,Erysipelotrichaceae,25.58898
GF9_C7_D16,Peptostreptococcaceae,4.65504
GF9_C7_D16,Veillonellaceae,4.30362
GF9_C7_D16,Enterococcaceae,1.36911
GF9_C7_D16,Morganellaceae,0.80729
GF9_C7_D16,Actinomycetaceae,0.2201
GF9_C7_D17,Enterobacteriaceae,66.00886
GF9_C7_D17,Clostridiaceae,16.58223
GF9_C7_D17,Erysipelotrichaceae,10.15174
GF9_C7_D17,Peptostreptococcaceae,2.9261
GF9_C7_D17,Veillonellaceae,2.66851
GF9_C7_D17,Enterococcaceae,1.30032
GF9_C7_D17,Morganellaceae,0.36224
GF9_INOC,Clostridiaceae,39.31708
GF9_INOC,Enterobacteriaceae,31.89756
GF9_INOC,Erysipelotrichaceae,16.93636
GF9_INOC,Peptostreptococcaceae,5.05718
GF9_INOC,Veillonellaceae,3.88223
GF9_INOC,Enterococcaceae,1.3865
GF9_INOC,Morganellaceae,1.00929
GF9_INOC,Actinomycetaceae,0.26363
GF9_INOC,Peptoniphilaceae,0.25016
Gn3_6C_dam,Clostridiaceae,59.74592
Gn3_6C_dam,Erysipelotrichaceae,20.64921
Gn3_6C_dam,Peptoniphilaceae,5.98905
Gn3_6C_dam,Actinomycetaceae,4.15783
Gn3_6C_dam,Enterococcaceae,4.03412
Gn3_6C_dam,Enterobacteriaceae,3.49105
Gn3_6C_dam,Peptostreptococcaceae,0.76889
Gn3_6C_dam,Campylobacteraceae,0.75941
Gn3_6C_dam,Morganellaceae,0.40453
Gn3_6Cdam_Stool_210816,Erysipelotrichaceae,34.8881
Gn3_6Cdam_Stool_210816,Clostridiaceae,33.20254
Gn3_6Cdam_Stool_210816,Enterococcaceae,9.55139
Gn3_6Cdam_Stool_210816,Peptoniphilaceae,7.54124
Gn3_6Cdam_Stool_210816,Actinomycetaceae,7.08683
Gn3_6Cdam_Stool_210816,Enterobacteriaceae,5.79339
Gn3_6Cdam_Stool_210816,Peptostreptococcaceae,1.05325
Gn3_6Cdam_Stool_210816,Campylobacteraceae,0.56742
Gn3_6Cdam_Stool_210816,Morganellaceae,0.31584
Gn3_6Cdam_Stool_211105-1,Bifidobacteriaceae,50.07663
Gn3_6Cdam_Stool_211105-1,Erysipelotrichaceae,29.06784
Gn3_6Cdam_Stool_211105-1,Clostridiaceae,9.36462
Gn3_6Cdam_Stool_211105-1,Enterobacteriaceae,6.2752
Gn3_6Cdam_Stool_211105-1,Enterococcaceae,3.32839
Gn3_6Cdam_Stool_211105-1,Peptostreptococcaceae,1.63905
Gn3_6Cdam_Stool_211105-1,Peptoniphilaceae,0.24827
Gn3_6Cdam_Stool_211105-2,Bifidobacteriaceae,46.78695
Gn3_6Cdam_Stool_211105-2,Erysipelotrichaceae,26.72932
Gn3_6Cdam_Stool_211105-2,Clostridiaceae,14.07134
Gn3_6Cdam_Stool_211105-2,Enterobacteriaceae,6.5386
Gn3_6Cdam_Stool_211105-2,Enterococcaceae,3.19191
Gn3_6Cdam_Stool_211105-2,Peptostreptococcaceae,2.48126
Gn3_6Cdam_Stool_211105-2,Peptoniphilaceae,0.20061
Gn3_6Cdam_Stool_211105-3,Bifidobacteriaceae,40.78578
Gn3_6Cdam_Stool_211105-3,Erysipelotrichaceae,32.34761
Gn3_6Cdam_Stool_211105-3,Clostridiaceae,14.63515
Gn3_6Cdam_Stool_211105-3,Enterobacteriaceae,5.47576
Gn3_6Cdam_Stool_211105-3,Peptostreptococcaceae,3.5926
Gn3_6Cdam_Stool_211105-3,Enterococcaceae,3.04077
Gn3_6Cdam_Stool_211105-3,Peptoniphilaceae,0.12233
Gn3_6D_dam,Erysipelotrichaceae,56.17476
Gn3_6D_dam,Clostridiaceae,12.91631
Gn3_6D_dam,Enterobacteriaceae,10.22861
Gn3_6D_dam,Actinomycetaceae,6.36704
Gn3_6D_dam,Enterococcaceae,5.56005
Gn3_6D_dam,Peptoniphilaceae,5.44155
Gn3_6D_dam,Campylobacteraceae,2.15362
Gn3_6D_dam,Morganellaceae,1.06261
Gn3_6D_dam,Peptostreptococcaceae,0.09544
Gn3_6Ddam_Stool,Erysipelotrichaceae,36.87046
Gn3_6Ddam_Stool,Clostridiaceae,22.13562
Gn3_6Ddam_Stool,Enterococcaceae,11.55143
Gn3_6Ddam_Stool,Enterobacteriaceae,9.65467
Gn3_6Ddam_Stool,Peptoniphilaceae,8.05361
Gn3_6Ddam_Stool,Actinomycetaceae,7.74539
Gn3_6Ddam_Stool,Campylobacteraceae,2.70529
Gn3_6Ddam_Stool,Morganellaceae,0.69768
Gn3_6Ddam_Stool,Peptostreptococcaceae,0.58585
Gn3_6E_dam,Erysipelotrichaceae,36.67786
Gn3_6E_dam,Clostridiaceae,33.26977
Gn3_6E_dam,Enterococcaceae,7.79158
Gn3_6E_dam,Peptoniphilaceae,7.59878
Gn3_6E_dam,Actinomycetaceae,7.41163
Gn3_6E_dam,Enterobacteriaceae,5.16403
Gn3_6E_dam,Campylobacteraceae,1.12678
Gn3_6E_dam,Peptostreptococcaceae,0.54069
Gn3_6E_dam,Morganellaceae,0.41888
Gn3_6Edam_Stool,Clostridiaceae,41.49496
Gn3_6Edam_Stool,Erysipelotrichaceae,37.30482
Gn3_6Edam_Stool,Enterococcaceae,9.27659
Gn3_6Edam_Stool,Enterobacteriaceae,5.55138
Gn3_6Edam_Stool,Peptoniphilaceae,3.25365
Gn3_6Edam_Stool,Actinomycetaceae,2.1902
Gn3_6Edam_Stool,Campylobacteraceae,0.62772
Gn3_6Edam_Stool,Morganellaceae,0.20964
Gn3_6Edam_Stool,Peptostreptococcaceae,0.09103
Gn3_6F_dam,Erysipelotrichaceae,41.75874
Gn3_6F_dam,Clostridiaceae,34.43385
Gn3_6F_dam,Peptoniphilaceae,6.49781
Gn3_6F_dam,Enterococcaceae,4.16589
Gn3_6F_dam,Enterobacteriaceae,3.94687
Gn3_6F_dam,Actinomycetaceae,3.04198
Gn3_6F_dam,Campylobacteraceae,2.59528
Gn3_6F_dam,Peptostreptococcaceae,1.98718
Gn3_6F_dam,Morganellaceae,1.57241
Gn3_7A_dam_210806,Clostridiaceae,50.86709
Gn3_7A_dam_210806,Erysipelotrichaceae,23.26555
Gn3_7A_dam_210806,Bifidobacteriaceae,8.14327
Gn3_7A_dam_210806,Peptoniphilaceae,5.79233
Gn3_7A_dam_210806,Actinomycetaceae,3.82242
Gn3_7A_dam_210806,Peptostreptococcaceae,3.33789
Gn3_7A_dam_210806,Enterococcaceae,2.38721
Gn3_7A_dam_210806,Campylobacteraceae,1.52542
Gn3_7A_dam_210806,Enterobacteriaceae,0.43311
Gn3_7A_dam_210806,Morganellaceae,0.4257
Gn3_7A_dam,Clostridiaceae,46.65035
Gn3_7A_dam,Erysipelotrichaceae,34.23428
Gn3_7A_dam,Peptoniphilaceae,3.80595
Gn3_7A_dam,Enterococcaceae,3.58891
Gn3_7A_dam,Campylobacteraceae,3.46054
Gn3_7A_dam,Bifidobacteriaceae,2.82669
Gn3_7A_dam,Actinomycetaceae,2.68968
Gn3_7A_dam,Peptostreptococcaceae,1.35135
Gn3_7A_dam,Enterobacteriaceae,0.88884
Gn3_7A_dam,Morganellaceae,0.5034
Gn3_7ADam_Stool_210806,Bifidobacteriaceae,37.75589
Gn3_7ADam_Stool_210806,Erysipelotrichaceae,31.16276
Gn3_7ADam_Stool_210806,Clostridiaceae,15.67796
Gn3_7ADam_Stool_210806,Enterococcaceae,4.85079
Gn3_7ADam_Stool_210806,Peptoniphilaceae,4.33731
Gn3_7ADam_Stool_210806,Actinomycetaceae,2.06902
Gn3_7ADam_Stool_210806,Enterobacteriaceae,1.88255
Gn3_7ADam_Stool_210806,Campylobacteraceae,0.93421
Gn3_7ADam_Stool_210806,Peptostreptococcaceae,0.85784
Gn3_7ADam_Stool_210806,Morganellaceae,0.47167
Gn3_7Adam_Stool_210823,Bifidobacteriaceae,39.06184
Gn3_7Adam_Stool_210823,Erysipelotrichaceae,22.65143
Gn3_7Adam_Stool_210823,Clostridiaceae,21.40637
Gn3_7Adam_Stool_210823,Peptoniphilaceae,6.18814
Gn3_7Adam_Stool_210823,Enterococcaceae,4.35613
Gn3_7Adam_Stool_210823,Actinomycetaceae,3.31383
Gn3_7Adam_Stool_210823,Peptostreptococcaceae,1.26357
Gn3_7Adam_Stool_210823,Campylobacteraceae,1.07223
Gn3_7Adam_Stool_210823,Enterobacteriaceae,0.35821
Gn3_7Adam_Stool_210823,Morganellaceae,0.32824
Gn3_7C_dam,Bifidobacteriaceae,55.23694
Gn3_7C_dam,Clostridiaceae,29.8374
Gn3_7C_dam,Enterococcaceae,6.87761
Gn3_7C_dam,Enterobacteriaceae,4.60153
Gn3_7C_dam,Peptostreptococcaceae,1.18425
Gn3_7C_dam,Peptoniphilaceae,0.78841
Gn3_7C_dam,Morganellaceae,0.74386
Gn3_7C_dam,Actinomycetaceae,0.45675
Gn3_7C_dam,Veillonellaceae,0.27325
Gn3_7D_dam_210806,Bifidobacteriaceae,61.92805
Gn3_7D_dam_210806,Clostridiaceae,27.06865
Gn3_7D_dam_210806,Enterococcaceae,5.47291
Gn3_7D_dam_210806,Enterobacteriaceae,3.01481
Gn3_7D_dam_210806,Peptostreptococcaceae,2.02774
Gn3_7D_dam_210806,Morganellaceae,0.45521
Gn3_7D_dam_210806,Veillonellaceae,0.03263
Gn3_7D_dam_210818,Bifidobacteriaceae,64.23431
Gn3_7D_dam_210818,Clostridiaceae,20.33349
Gn3_7D_dam_210818,Enterobacteriaceae,7.45835
Gn3_7D_dam_210818,Enterococcaceae,4.91059
Gn3_7D_dam_210818,Peptostreptococcaceae,2.14387
Gn3_7D_dam_210818,Morganellaceae,0.9194
Gn3_7E_dam,Bifidobacteriaceae,45.14846
Gn3_7E_dam,Clostridiaceae,33.27371
Gn3_7E_dam,Enterococcaceae,12.28573
Gn3_7E_dam,Enterobacteriaceae,4.33158
Gn3_7E_dam,Peptostreptococcaceae,3.46939
Gn3_7E_dam,Morganellaceae,0.95977
Gn3_7E_dam,Peptoniphilaceae,0.36399
Gn3_7E_dam,Actinomycetaceae,0.16737
Gn3_7Edam_Stool,Bifidobacteriaceae,63.11701
Gn3_7Edam_Stool,Clostridiaceae,16.11079
Gn3_7Edam_Stool,Enterococcaceae,11.55173
Gn3_7Edam_Stool,Actinomycetaceae,3.27367
Gn3_7Edam_Stool,Peptoniphilaceae,2.35416
Gn3_7Edam_Stool,Enterobacteriaceae,2.18452
Gn3_7Edam_Stool,Peptostreptococcaceae,0.84668
Gn3_7Edam_Stool,Morganellaceae,0.56144
Gn3_7F_dam,Bifidobacteriaceae,39.6409
Gn3_7F_dam,Clostridiaceae,36.54203
Gn3_7F_dam,Enterococcaceae,11.89288
Gn3_7F_dam,Enterobacteriaceae,7.6246
Gn3_7F_dam,Peptoniphilaceae,1.81396
Gn3_7F_dam,Morganellaceae,1.50897
Gn3_7F_dam,Peptostreptococcaceae,0.80779
Gn3_7F_dam,Actinomycetaceae,0.16888
Gn3_7Fdam_Stool,Bifidobacteriaceae,49.16397
Gn3_7Fdam_Stool,Clostridiaceae,31.42434
Gn3_7Fdam_Stool,Enterococcaceae,8.67554
Gn3_7Fdam_Stool,Peptostreptococcaceae,5.30805
Gn3_7Fdam_Stool,Enterobacteriaceae,3.64193
Gn3_7Fdam_Stool,Morganellaceae,1.00985
Gn3_7Fdam_Stool,Peptoniphilaceae,0.58965
Gn3_7Fdam_Stool,Actinomycetaceae,0.18667
Gn3_8Ddam_Stool_211105-2,Enterobacteriaceae,56.58166
Gn3_8Ddam_Stool_211105-2,Bifidobacteriaceae,36.06718
Gn3_8Ddam_Stool_211105-2,Propionibacteriaceae,3.58397
Gn3_8Ddam_Stool_211105-2,Streptococcaceae,2.37767
Gn3_8Ddam_Stool_211105-2,Dermabacteraceae,0.78427
Gn3_8Ddam_Stool_211105-2,Yersiniaceae,0.60524
Gn3_A_Innoc,Clostridiaceae,27.23074
Gn3_A_Innoc,Erysipelotrichaceae,26.99102
Gn3_A_Innoc,Enterobacteriaceae,15.53061
Gn3_A_Innoc,Peptostreptococcaceae,9.59891
Gn3_A_Innoc,Enterococcaceae,5.71807
Gn3_A_Innoc,Veillonellaceae,5.28261
Gn3_A_Innoc,Peptoniphilaceae,4.32003
Gn3_A_Innoc,Actinomycetaceae,2.12917
Gn3_A_Innoc,Campylobacteraceae,2.06725
Gn3_A_Innoc,Morganellaceae,1.13158
Gn3_A1_Cwash,Enterobacteriaceae,100
Gn3_A1_Stool,Enterobacteriaceae,96.16607
Gn3_A1_Stool,Enterococcaceae,3.04447
Gn3_A1_Stool,Peptostreptococcaceae,0.78946
Gn3_A2_Cwash,Enterobacteriaceae,100
Gn3_A3_Cwash,Enterobacteriaceae,100
Gn3_A3_Stool_DoL10,Enterobacteriaceae,98.2859
Gn3_A3_Stool_DoL10,Enterococcaceae,1.7141
Gn3_A3_Stool_DoL11,Enterobacteriaceae,97.21938
Gn3_A3_Stool_DoL11,Enterococcaceae,2.78062
Gn3_A4_Cwash,Enterobacteriaceae,100
Gn3_A5_Cwash,Enterobacteriaceae,100
Gn3_A5_Stool_Dol10,Enterobacteriaceae,97.92176
Gn3_A5_Stool_Dol10,Enterococcaceae,2.07824
Gn3_A5_Stool_dol11,Enterobacteriaceae,94.71664
Gn3_A5_Stool_dol11,Enterococcaceae,4.74114
Gn3_A5_Stool_dol11,Clostridiaceae,0.38109
Gn3_A5_Stool_dol11,Peptostreptococcaceae,0.16112
Gn3_A5_Stool_dol12,Enterobacteriaceae,97.43032
Gn3_A5_Stool_dol12,Enterococcaceae,2.56968
Gn3_A6_Cwash,Enterobacteriaceae,100
Gn3_AB_Innoc,Clostridiaceae,29.47792
Gn3_AB_Innoc,Bifidobacteriaceae,26.66766
Gn3_AB_Innoc,Erysipelotrichaceae,10.70679
Gn3_AB_Innoc,Enterobacteriaceae,9.01392
Gn3_AB_Innoc,Veillonellaceae,6.69253
Gn3_AB_Innoc,Peptostreptococcaceae,6.16737
Gn3_AB_Innoc,Enterococcaceae,4.86155
Gn3_AB_Innoc,Actinomycetaceae,2.93808
Gn3_AB_Innoc,Peptoniphilaceae,2.6109
Gn3_AB_Innoc,Campylobacteraceae,0.84145
Gn3_AB_Innoc,Morganellaceae,0.02183
Gn3_AB10_Cwash,Enterococcaceae,100
Gn3_AB10_Stool,Enterobacteriaceae,100
Gn3_AB12_Stool,Enterococcaceae,100
Gn3_AB6_Cwash,Enterococcaceae,100
Gn3_AB6_Stool,Enterobacteriaceae,50.10092
Gn3_AB6_Stool,Morganellaceae,41.01093
Gn3_AB6_Stool,Enterococcaceae,8.88815
Gn3_AB7_Cwash,Enterobacteriaceae,100
Gn3_AB7_Stool,Enterobacteriaceae,72.63678
Gn3_AB7_Stool,Morganellaceae,23.91557
Gn3_AB7_Stool,Enterococcaceae,3.44766
Gn3_AB8_Cwash,Enterobacteriaceae,59.05595
Gn3_AB8_Cwash,Morganellaceae,40.94405
Gn3_AB8_Stool,Enterobacteriaceae,57.64232
Gn3_AB8_Stool,Morganellaceae,27.47227
Gn3_AB8_Stool,Clostridiaceae,9.9813
Gn3_AB8_Stool,Enterococcaceae,4.31945
Gn3_AB8_Stool,Peptostreptococcaceae,0.41638
Gn3_AB8_Stool,Bifidobacteriaceae,0.16827
Gn3_AB9_Stool,Morganellaceae,49.03017
Gn3_AB9_Stool,Enterobacteriaceae,26.30443
Gn3_AB9_Stool,Enterococcaceae,19.13476
Gn3_AB9_Stool,Bifidobacteriaceae,4.11592
Gn3_AB9_Stool,Clostridiaceae,0.92122
Gn3_AB9_Stool,Erysipelotrichaceae,0.40422
Gn3_AB9_Stool,Peptostreptococcaceae,0.08928
Gn3_B_Innoc,Bifidobacteriaceae,48.53032
Gn3_B_Innoc,Clostridiaceae,19.06539
Gn3_B_Innoc,Veillonellaceae,12.41689
Gn3_B_Innoc,Actinomycetaceae,5.96731
Gn3_B_Innoc,Enterobacteriaceae,4.74956
Gn3_B_Innoc,Enterococcaceae,4.73858
Gn3_B_Innoc,Peptostreptococcaceae,2.52488
Gn3_B_Innoc,Peptoniphilaceae,1.83146
Gn3_B_Innoc,Morganellaceae,0.17561
Gn3_B1_Stool,Enterococcaceae,100
Gn3_B10_Cwash,Enterobacteriaceae,100
Gn3_B11_Cwash,Enterobacteriaceae,67.73913
Gn3_B11_Cwash,Clostridiaceae,32.26087
Gn3_B13_Cwash,Enterobacteriaceae,100
Gn3_B13_Stool,Enterobacteriaceae,97.6856
Gn3_B13_Stool,Enterococcaceae,1.00683
Gn3_B13_Stool,Peptostreptococcaceae,0.72941
Gn3_B13_Stool,Bifidobacteriaceae,0.57817
Gn3_B14_Cwash,Enterobacteriaceae,100
Gn3_B14_Stool,Enterobacteriaceae,97.14943
Gn3_B14_Stool,Enterococcaceae,2.78565
Gn3_B14_Stool,Bifidobacteriaceae,0.06492
Gn3_B15_Cwash,Enterobacteriaceae,100
Gn3_B15_Stool,Enterobacteriaceae,96.11993
Gn3_B15_Stool,Peptostreptococcaceae,2.33632
Gn3_B15_Stool,Enterococcaceae,1.54375
Gn3_B16_Cwash,Enterobacteriaceae,100
Gn3_B2_Stool,Enterococcaceae,99.16052
Gn3_B2_Stool,Enterobacteriaceae,0.50707
Gn3_B2_Stool,Bifidobacteriaceae,0.33241
Gn3_B3_Stool,Enterococcaceae,98.73329
