Sample	taxa	abundance
GF8_C6_D34	c__Gammaproteobacteria	11.46453
GF8_C7_COLON_D46	c__Clostridia	34.90039
GF8_C7_COLON_D46	c__Gammaproteobacteria	31.45245
GF8_C7_COLON_D46	c__Erysipelotrichia	26.079
GF8_C7_COLON_D46	c__Negativicutes	5.1248
GF8_C7_COLON_D46	c__Bacilli	1.83472
GF8_C7_COLON_D46	c__Actinobacteria	0.36956
GF8_C7_COLON_D46	c__Tissierellia	0.23909
GF8_C7_D30	c__Gammaproteobacteria	100
GF8_C7_D33	c__Clostridia	36.56801
GF8_C7_D33	c__Gammaproteobacteria	28.47029
GF8_C7_D33	c__Erysipelotrichia	27.52468
GF8_C7_D33	c__Bacilli	3.95398
GF8_C7_D33	c__Negativicutes	3.48304
GF8_C7_D35	c__Clostridia	37.46006
GF8_C7_D35	c__Erysipelotrichia	28.61457
GF8_C7_D35	c__Gammaproteobacteria	25.94352
GF8_C7_D35	c__Negativicutes	5.20647
GF8_C7_D35	c__Bacilli	2.36235
GF8_C7_D35	c__Actinobacteria	0.41303
GF8_INOC	c__Clostridia	57.81285
GF8_INOC	c__Gammaproteobacteria	16.03379
GF8_INOC	c__Erysipelotrichia	15.05938
GF8_INOC	c__Negativicutes	4.14159
GF8_INOC	c__Tissierellia	2.36205
GF8_INOC	c__Actinobacteria	2.02909
GF8_INOC	c__Bacilli	1.78116
GF8_INOC	c__Epsilonproteobacteria	0.78009
GF9_A_DAM_D0	c__Clostridia	41.38592
GF9_A_DAM_D0	c__Gammaproteobacteria	37.37448
GF9_A_DAM_D0	c__Erysipelotrichia	15.75726
GF9_A_DAM_D0	c__Negativicutes	4.1846
GF9_A_DAM_D0	c__Bacilli	1.23108
GF9_A_DAM_D0	c__Tissierellia	0.06665
GF9_A1_COLON_D33	c__Gammaproteobacteria	82.22255
GF9_A1_COLON_D33	c__Bacilli	17.77745
GF9_A1_D16	c__Gammaproteobacteria	46.62709
GF9_A1_D16	c__Clostridia	35.77304
GF9_A1_D16	c__Erysipelotrichia	12.67301
GF9_A1_D16	c__Negativicutes	3.71605
GF9_A1_D16	c__Bacilli	1.21081
GF9_A1_D19	c__Clostridia	45.57585
GF9_A1_D19	c__Gammaproteobacteria	32.11705
GF9_A1_D19	c__Erysipelotrichia	15.27656
GF9_A1_D19	c__Actinobacteria	4.98897
GF9_A1_D19	c__Bacilli	2.04157
GF9_A1_D20	c__Clostridia	44.02117
GF9_A1_D20	c__Erysipelotrichia	26.18842
GF9_A1_D20	c__Gammaproteobacteria	24.94251
GF9_A1_D20	c__Bacilli	4.84791
GF9_A1_D21	c__Gammaproteobacteria	48.6473
GF9_A1_D21	c__Erysipelotrichia	30.42797
GF9_A1_D21	c__Clostridia	19.74529
GF9_A1_D21	c__Bacilli	1.17944
GF9_A2_COLON_D33	c__Clostridia	69.55076
GF9_A2_COLON_D33	c__Erysipelotrichia	17.15763
GF9_A2_COLON_D33	c__Negativicutes	11.6603
GF9_A2_COLON_D33	c__Gammaproteobacteria	1.63131
GF9_A2_D21	c__Gammaproteobacteria	36.25166
GF9_A2_D21	c__Erysipelotrichia	35.08672
GF9_A2_D21	c__Clostridia	24.61182
GF9_A2_D21	c__Bacilli	2.7594
GF9_A2_D21	c__Negativicutes	1.18238
GF9_A2_D21	c__Tissierellia	0.10801
GF9_A3_COLON_D33	c__Clostridia	61.15766
GF9_A3_COLON_D33	c__Erysipelotrichia	15.14708
GF9_A3_COLON_D33	c__Gammaproteobacteria	12.67586
GF9_A3_COLON_D33	c__Negativicutes	5.49608
GF9_A3_COLON_D33	c__Bacilli	5.29283
GF9_A3_COLON_D33	c__Epsilonproteobacteria	0.14408
GF9_A3_COLON_D33	c__Tissierellia	0.08641
GF9_A3_D18	c__Gammaproteobacteria	45.28083
GF9_A3_D18	c__Erysipelotrichia	26.74584
GF9_A3_D18	c__Clostridia	20.74449
GF9_A3_D18	c__Negativicutes	5.15913
GF9_A3_D18	c__Bacilli	1.99392
GF9_A3_D18	c__Actinobacteria	0.07579
GF9_A3_D19	c__Gammaproteobacteria	51.14108
GF9_A3_D19	c__Erysipelotrichia	24.63353
GF9_A3_D19	c__Clostridia	20.15133
GF9_A3_D19	c__Bacilli	4.07406
GF9_A3_D21	c__Erysipelotrichia	44.24817
GF9_A3_D21	c__Gammaproteobacteria	36.99146
GF9_A3_D21	c__Clostridia	17.04978
GF9_A3_D21	c__Bacilli	1.34615
GF9_A3_D21	c__Negativicutes	0.36445
GF9_A4_COLON_D33	c__Clostridia	46.28393
GF9_A4_COLON_D33	c__Gammaproteobacteria	21.09833
GF9_A4_COLON_D33	c__Erysipelotrichia	19.23964
GF9_A4_COLON_D33	c__Bacilli	7.10403
GF9_A4_COLON_D33	c__Negativicutes	6.11879
GF9_A4_COLON_D33	c__Tissierellia	0.14006
GF9_A4_COLON_D33	c__Epsilonproteobacteria	0.01522
GF9_A4_D16	c__Gammaproteobacteria	76.372
GF9_A4_D16	c__Clostridia	14.09069
GF9_A4_D16	c__Erysipelotrichia	6.91216
GF9_A4_D16	c__Negativicutes	1.7097
GF9_A4_D16	c__Bacilli	0.91545
GF9_A4_D17	c__Clostridia	38.49754
GF9_A4_D17	c__Gammaproteobacteria	34.05558
GF9_A4_D17	c__Erysipelotrichia	21.14536
GF9_A4_D17	c__Negativicutes	4.62946
GF9_A4_D17	c__Bacilli	1.42689
GF9_A4_D17	c__Tissierellia	0.127
GF9_A4_D17	c__Actinobacteria	0.11817
GF9_A4_D18	c__Gammaproteobacteria	41.2704
GF9_A4_D18	c__Clostridia	33.93748
GF9_A4_D18	c__Erysipelotrichia	18.07399
GF9_A4_D18	c__Negativicutes	4.47597
GF9_A4_D18	c__Bacilli	2.18968
GF9_A4_D18	c__Actinobacteria	0.05248
GF9_A4_D19	c__Gammaproteobacteria	57.13255
GF9_A4_D19	c__Clostridia	28.28257
GF9_A4_D19	c__Bacilli	8.27111
GF9_A4_D19	c__Erysipelotrichia	6.31378
GF9_A4_D20	c__Clostridia	36.37167
GF9_A4_D20	c__Gammaproteobacteria	31.09224
GF9_A4_D20	c__Erysipelotrichia	23.23182
GF9_A4_D20	c__Bacilli	9.30427
GF9_A5_COLON_D33	c__Clostridia	52.6618
GF9_A5_COLON_D33	c__Erysipelotrichia	19.76695
GF9_A5_COLON_D33	c__Gammaproteobacteria	18.66445
GF9_A5_COLON_D33	c__Bacilli	5.03168
GF9_A5_COLON_D33	c__Negativicutes	3.64305
GF9_A5_COLON_D33	c__Tissierellia	0.23207
GF9_A5_D18	c__Gammaproteobacteria	41.92177
GF9_A5_D18	c__Clostridia	34.37475
GF9_A5_D18	c__Erysipelotrichia	17.96245
GF9_A5_D18	c__Negativicutes	3.7851
GF9_A5_D18	c__Bacilli	1.9272
GF9_A5_D18	c__Actinobacteria	0.02874
GF9_A5_D19	c__Gammaproteobacteria	41.5625
GF9_A5_D19	c__Bacilli	22.61763
GF9_A5_D19	c__Clostridia	20.01455
GF9_A5_D19	c__Erysipelotrichia	15.80532
GF9_A6_COLON_D33	c__Clostridia	60.71845
GF9_A6_COLON_D33	c__Erysipelotrichia	15.07171
GF9_A6_COLON_D33	c__Gammaproteobacteria	13.80671
GF9_A6_COLON_D33	c__Bacilli	5.35314
GF9_A6_COLON_D33	c__Negativicutes	3.86563
GF9_A6_COLON_D33	c__Epsilonproteobacteria	0.76264
GF9_A6_COLON_D33	c__Tissierellia	0.42171
GF9_A6_D16	c__Gammaproteobacteria	40.73261
GF9_A6_D16	c__Clostridia	40.03936
GF9_A6_D16	c__Erysipelotrichia	11.98026
GF9_A6_D16	c__Negativicutes	4.45865
GF9_A6_D16	c__Bacilli	1.44346
GF9_A6_D16	c__Tissierellia	0.65596
GF9_A6_D16	c__Epsilonproteobacteria	0.45923
GF9_A6_D16	c__Actinobacteria	0.23046
GF9_A6_D21	c__Erysipelotrichia	39.57432
GF9_A6_D21	c__Clostridia	34.98217
GF9_A6_D21	c__Gammaproteobacteria	24.29081
GF9_A6_D21	c__Bacilli	1.15269
GF9_A7_D16	c__Gammaproteobacteria	98.20191
GF9_A7_D16	c__Bacilli	1.3308
GF9_A7_D16	c__Clostridia	0.46729
GF9_A7_D20	c__Gammaproteobacteria	34.52979
GF9_A7_D20	c__Clostridia	30.52847
GF9_A7_D20	c__Erysipelotrichia	23.41719
GF9_A7_D20	c__Bacilli	11.34315
GF9_A7_D20	c__Negativicutes	0.1814
GF9_C1_COLON_D33	c__Clostridia	72.40886
GF9_C1_COLON_D33	c__Erysipelotrichia	11.84604
GF9_C1_COLON_D33	c__Gammaproteobacteria	8.00368
GF9_C1_COLON_D33	c__Negativicutes	7.17897
GF9_C1_COLON_D33	c__Bacilli	0.54439
GF9_C1_COLON_D33	c__Actinobacteria	0.01806
GF9_C1_D16	c__Gammaproteobacteria	91.12947
GF9_C1_D16	c__Clostridia	6.23042
GF9_C1_D16	c__Bacilli	1.80216
GF9_C1_D16	c__Erysipelotrichia	0.71948
GF9_C1_D16	c__Negativicutes	0.11847
GF9_C1_D17	c__Gammaproteobacteria	59.16065
GF9_C1_D17	c__Clostridia	24.6235
GF9_C1_D17	c__Erysipelotrichia	12.85768
GF9_C1_D17	c__Negativicutes	1.9065
GF9_C1_D17	c__Bacilli	1.45167
GF9_C1_D19	c__Bacilli	44.7259
GF9_C1_D19	c__Erysipelotrichia	20.30793
GF9_C1_D19	c__Gammaproteobacteria	19.9857
GF9_C1_D19	c__Clostridia	14.98047
GF9_C1_D21	c__Erysipelotrichia	47.74847
GF9_C1_D21	c__Clostridia	34.74304
GF9_C1_D21	c__Gammaproteobacteria	9.92333
GF9_C1_D21	c__Bacilli	7.58516
GF9_C2_COLON_D33	c__Clostridia	74.33625
GF9_C2_COLON_D33	c__Erysipelotrichia	12.5975
GF9_C2_COLON_D33	c__Gammaproteobacteria	6.22379
GF9_C2_COLON_D33	c__Negativicutes	5.86483
GF9_C2_COLON_D33	c__Bacilli	0.97762
GF9_C2_D16	c__Gammaproteobacteria	41.28478
GF9_C2_D16	c__Clostridia	32.32035
GF9_C2_D16	c__Erysipelotrichia	19.82968
GF9_C2_D16	c__Negativicutes	4.47206
GF9_C2_D16	c__Bacilli	2.00187
GF9_C2_D16	c__Actinobacteria	0.09126
GF9_C2_D18	c__Clostridia	36.46815
GF9_C2_D18	c__Gammaproteobacteria	36.28402
GF9_C2_D18	c__Erysipelotrichia	19.09403
GF9_C2_D18	c__Negativicutes	5.32208
GF9_C2_D18	c__Bacilli	2.83171
GF9_C2_D21	c__Clostridia	52.36398
GF9_C2_D21	c__Erysipelotrichia	24.40627
GF9_C2_D21	c__Gammaproteobacteria	14.74667
GF9_C2_D21	c__Negativicutes	6.22433
GF9_C2_D21	c__Bacilli	2.25875
GF9_C3_D16	c__Clostridia	39.02565
GF9_C3_D16	c__Gammaproteobacteria	32.73727
GF9_C3_D16	c__Erysipelotrichia	21.46056
GF9_C3_D16	c__Negativicutes	4.6869
GF9_C3_D16	c__Bacilli	2.055
GF9_C3_D16	c__Actinobacteria	0.03462
GF9_C3_D17	c__Gammaproteobacteria	65.14449
GF9_C3_D17	c__Clostridia	18.34123
GF9_C3_D17	c__Erysipelotrichia	11.96508
GF9_C3_D17	c__Negativicutes	2.59429
GF9_C3_D17	c__Bacilli	1.94575
GF9_C3_D17	c__Actinobacteria	0.00916
GF9_C3_D19	c__Bacilli	58.18507
GF9_C3_D19	c__Erysipelotrichia	16.25049
GF9_C3_D19	c__Clostridia	15.95934
GF9_C3_D19	c__Gammaproteobacteria	9.6051
GF9_C3_D20	c__Bacilli	36.06277
GF9_C3_D20	c__Clostridia	26.23667
GF9_C3_D20	c__Erysipelotrichia	22.81828
GF9_C3_D20	c__Gammaproteobacteria	14.88229
GF9_C3_D21	c__Bacilli	36.02118
GF9_C3_D21	c__Erysipelotrichia	29.95562
GF9_C3_D21	c__Clostridia	17.11872
GF9_C3_D21	c__Gammaproteobacteria	16.90448
GF9_C4_COLON_D33	c__Clostridia	65.77337
GF9_C4_COLON_D33	c__Erysipelotrichia	17.47178
GF9_C4_COLON_D33	c__Gammaproteobacteria	9.87832
GF9_C4_COLON_D33	c__Negativicutes	5.70618
GF9_C4_COLON_D33	c__Bacilli	1.17035
GF9_C4_D16	c__Clostridia	45.28113
GF9_C4_D16	c__Erysipelotrichia	27.13347
GF9_C4_D16	c__Gammaproteobacteria	19.42397
GF9_C4_D16	c__Negativicutes	4.83244
GF9_C4_D16	c__Bacilli	3.21801
GF9_C4_D16	c__Actinobacteria	0.11098
GF9_C4_D17	c__Gammaproteobacteria	78.18869
GF9_C4_D17	c__Clostridia	10.99158
GF9_C4_D17	c__Erysipelotrichia	8.57375
GF9_C4_D17	c__Negativicutes	1.60685
GF9_C4_D17	c__Bacilli	0.63913
GF9_C4_D19	c__Clostridia	44.01725
GF9_C4_D19	c__Erysipelotrichia	26.91174
GF9_C4_D19	c__Bacilli	16.45189
GF9_C4_D19	c__Gammaproteobacteria	12.61912
GF9_C5_COLON_D33	c__Clostridia	71.11058
GF9_C5_COLON_D33	c__Erysipelotrichia	12.67765
GF9_C5_COLON_D33	c__Gammaproteobacteria	8.82219
GF9_C5_COLON_D33	c__Negativicutes	6.45039
GF9_C5_COLON_D33	c__Bacilli	0.9392
GF9_C5_D17	c__Gammaproteobacteria	73.36005
GF9_C5_D17	c__Erysipelotrichia	12.09254
GF9_C5_D17	c__Clostridia	11.32907
GF9_C5_D17	c__Negativicutes	1.6858
GF9_C5_D17	c__Bacilli	1.38344
GF9_C5_D17	c__Actinobacteria	0.14909
GF9_C5_D18	c__Gammaproteobacteria	38.78275
GF9_C5_D18	c__Erysipelotrichia	32.33119
GF9_C5_D18	c__Clostridia	24.61256
GF9_C5_D18	c__Negativicutes	4.27349
GF9_C5_D20	c__Bacilli	79.26772
GF9_C5_D20	c__Gammaproteobacteria	8.45386
GF9_C5_D20	c__Erysipelotrichia	6.1568
GF9_C5_D20	c__Clostridia	6.12162
GF9_C5_D21	c__Clostridia	32.97157
GF9_C5_D21	c__Erysipelotrichia	24.64903
GF9_C5_D21	c__Gammaproteobacteria	24.3558
GF9_C5_D21	c__Bacilli	17.41531
GF9_C5_D21	c__Negativicutes	0.6083
GF9_C6_COLON_D33	c__Clostridia	72.70569
GF9_C6_COLON_D33	c__Erysipelotrichia	10.73215
GF9_C6_COLON_D33	c__Gammaproteobacteria	9.25809
GF9_C6_COLON_D33	c__Negativicutes	6.58121
GF9_C6_COLON_D33	c__Bacilli	0.72286
GF9_C6_D16	c__Gammaproteobacteria	37.22129
GF9_C6_D16	c__Erysipelotrichia	29.49039
GF9_C6_D16	c__Clostridia	26.57082
GF9_C6_D16	c__Negativicutes	4.81849
GF9_C6_D16	c__Bacilli	1.75346
GF9_C6_D16	c__Actinobacteria	0.14556
GF9_C6_D20	c__Gammaproteobacteria	45.87691
GF9_C6_D20	c__Erysipelotrichia	24.97953
GF9_C6_D20	c__Clostridia	16.55011
GF9_C6_D20	c__Bacilli	12.59346
GF9_C6_D21	c__Clostridia	31.80624
GF9_C6_D21	c__Erysipelotrichia	24.32291
GF9_C6_D21	c__Gammaproteobacteria	23.09783
GF9_C6_D21	c__Bacilli	19.73128
GF9_C6_D21	c__Negativicutes	1.04174
GF9_C7_COLON_D33	c__Clostridia	78.26034
GF9_C7_COLON_D33	c__Erysipelotrichia	10.35251
GF9_C7_COLON_D33	c__Gammaproteobacteria	6.25247
GF9_C7_COLON_D33	c__Negativicutes	4.15726
GF9_C7_COLON_D33	c__Bacilli	0.97741
GF9_C7_D16	c__Gammaproteobacteria	35.94999
GF9_C7_D16	c__Clostridia	32.5682
GF9_C7_D16	c__Erysipelotrichia	25.58898
GF9_C7_D16	c__Negativicutes	4.30362
GF9_C7_D16	c__Bacilli	1.36911
GF9_C7_D16	c__Actinobacteria	0.2201
GF9_C7_D17	c__Gammaproteobacteria	66.3711
GF9_C7_D17	c__Clostridia	19.50833
GF9_C7_D17	c__Erysipelotrichia	10.15174
GF9_C7_D17	c__Negativicutes	2.66851
GF9_C7_D17	c__Bacilli	1.30032
GF9_INOC	c__Clostridia	44.37426
GF9_INOC	c__Gammaproteobacteria	32.90686
GF9_INOC	c__Erysipelotrichia	16.93636
GF9_INOC	c__Negativicutes	3.88223
GF9_INOC	c__Bacilli	1.3865
GF9_INOC	c__Actinobacteria	0.26363
GF9_INOC	c__Tissierellia	0.25016
Gn3_6C_dam	c__Clostridia	60.51481
Gn3_6C_dam	c__Erysipelotrichia	20.64921
Gn3_6C_dam	c__Tissierellia	5.98905
Gn3_6C_dam	c__Actinobacteria	4.15783
Gn3_6C_dam	c__Bacilli	4.03412
Gn3_6C_dam	c__Gammaproteobacteria	3.89558
Gn3_6C_dam	c__Epsilonproteobacteria	0.75941
Gn3_6Cdam_Stool_210816	c__Erysipelotrichia	34.8881
Gn3_6Cdam_Stool_210816	c__Clostridia	34.25578
Gn3_6Cdam_Stool_210816	c__Bacilli	9.55139
Gn3_6Cdam_Stool_210816	c__Tissierellia	7.54124
Gn3_6Cdam_Stool_210816	c__Actinobacteria	7.08683
Gn3_6Cdam_Stool_210816	c__Gammaproteobacteria	6.10923
Gn3_6Cdam_Stool_210816	c__Epsilonproteobacteria	0.56742
Gn3_6Cdam_Stool_211105-1	c__Actinobacteria	50.07663
Gn3_6Cdam_Stool_211105-1	c__Erysipelotrichia	29.06784
Gn3_6Cdam_Stool_211105-1	c__Clostridia	11.00367
Gn3_6Cdam_Stool_211105-1	c__Gammaproteobacteria	6.2752
Gn3_6Cdam_Stool_211105-1	c__Bacilli	3.32839
Gn3_6Cdam_Stool_211105-1	c__Tissierellia	0.24827
Gn3_6Cdam_Stool_211105-2	c__Actinobacteria	46.78695
Gn3_6Cdam_Stool_211105-2	c__Erysipelotrichia	26.72932
Gn3_6Cdam_Stool_211105-2	c__Clostridia	16.55261
Gn3_6Cdam_Stool_211105-2	c__Gammaproteobacteria	6.5386
Gn3_6Cdam_Stool_211105-2	c__Bacilli	3.19191
Gn3_6Cdam_Stool_211105-2	c__Tissierellia	0.20061
Gn3_6Cdam_Stool_211105-3	c__Actinobacteria	40.78578
Gn3_6Cdam_Stool_211105-3	c__Erysipelotrichia	32.34761
Gn3_6Cdam_Stool_211105-3	c__Clostridia	18.22775
Gn3_6Cdam_Stool_211105-3	c__Gammaproteobacteria	5.47576
Gn3_6Cdam_Stool_211105-3	c__Bacilli	3.04077
Gn3_6Cdam_Stool_211105-3	c__Tissierellia	0.12233
Gn3_6D_dam	c__Erysipelotrichia	56.17476
Gn3_6D_dam	c__Clostridia	13.01176
Gn3_6D_dam	c__Gammaproteobacteria	11.29121
Gn3_6D_dam	c__Actinobacteria	6.36704
Gn3_6D_dam	c__Bacilli	5.56005
Gn3_6D_dam	c__Tissierellia	5.44155
Gn3_6D_dam	c__Epsilonproteobacteria	2.15362
Gn3_6Ddam_Stool	c__Erysipelotrichia	36.87046
Gn3_6Ddam_Stool	c__Clostridia	22.72147
Gn3_6Ddam_Stool	c__Bacilli	11.55143
Gn3_6Ddam_Stool	c__Gammaproteobacteria	10.35235
Gn3_6Ddam_Stool	c__Tissierellia	8.05361
Gn3_6Ddam_Stool	c__Actinobacteria	7.74539
Gn3_6Ddam_Stool	c__Epsilonproteobacteria	2.70529
Gn3_6E_dam	c__Erysipelotrichia	36.67786
Gn3_6E_dam	c__Clostridia	33.81046
Gn3_6E_dam	c__Bacilli	7.79158
Gn3_6E_dam	c__Tissierellia	7.59878
Gn3_6E_dam	c__Actinobacteria	7.41163
Gn3_6E_dam	c__Gammaproteobacteria	5.58291
Gn3_6E_dam	c__Epsilonproteobacteria	1.12678
Gn3_6Edam_Stool	c__Clostridia	41.58599
Gn3_6Edam_Stool	c__Erysipelotrichia	37.30482
Gn3_6Edam_Stool	c__Bacilli	9.27659
Gn3_6Edam_Stool	c__Gammaproteobacteria	5.76102
Gn3_6Edam_Stool	c__Tissierellia	3.25365
Gn3_6Edam_Stool	c__Actinobacteria	2.1902
Gn3_6Edam_Stool	c__Epsilonproteobacteria	0.62772
Gn3_6F_dam	c__Erysipelotrichia	41.75874
Gn3_6F_dam	c__Clostridia	36.42103
Gn3_6F_dam	c__Tissierellia	6.49781
Gn3_6F_dam	c__Gammaproteobacteria	5.51928
Gn3_6F_dam	c__Bacilli	4.16589
Gn3_6F_dam	c__Actinobacteria	3.04198
Gn3_6F_dam	c__Epsilonproteobacteria	2.59528
Gn3_7A_dam_210806	c__Clostridia	54.20499
Gn3_7A_dam_210806	c__Erysipelotrichia	23.26555
Gn3_7A_dam_210806	c__Actinobacteria	11.96569
Gn3_7A_dam_210806	c__Tissierellia	5.79233
Gn3_7A_dam_210806	c__Bacilli	2.38721
Gn3_7A_dam_210806	c__Epsilonproteobacteria	1.52542
Gn3_7A_dam_210806	c__Gammaproteobacteria	0.85881
Gn3_7A_dam	c__Clostridia	48.0017
Gn3_7A_dam	c__Erysipelotrichia	34.23428
Gn3_7A_dam	c__Actinobacteria	5.51637
Gn3_7A_dam	c__Tissierellia	3.80595
Gn3_7A_dam	c__Bacilli	3.58891
Gn3_7A_dam	c__Epsilonproteobacteria	3.46054
Gn3_7A_dam	c__Gammaproteobacteria	1.39224
Gn3_7ADam_Stool_210806	c__Actinobacteria	39.82491
Gn3_7ADam_Stool_210806	c__Erysipelotrichia	31.16276
Gn3_7ADam_Stool_210806	c__Clostridia	16.5358
Gn3_7ADam_Stool_210806	c__Bacilli	4.85079
Gn3_7ADam_Stool_210806	c__Tissierellia	4.33731
Gn3_7ADam_Stool_210806	c__Gammaproteobacteria	2.35422
Gn3_7ADam_Stool_210806	c__Epsilonproteobacteria	0.93421
Gn3_7Adam_Stool_210823	c__Actinobacteria	42.37567
Gn3_7Adam_Stool_210823	c__Clostridia	22.66994
Gn3_7Adam_Stool_210823	c__Erysipelotrichia	22.65143
Gn3_7Adam_Stool_210823	c__Tissierellia	6.18814
Gn3_7Adam_Stool_210823	c__Bacilli	4.35613
Gn3_7Adam_Stool_210823	c__Epsilonproteobacteria	1.07223
Gn3_7Adam_Stool_210823	c__Gammaproteobacteria	0.68645
Gn3_7C_dam	c__Actinobacteria	55.69369
Gn3_7C_dam	c__Clostridia	31.02165
Gn3_7C_dam	c__Bacilli	6.87761
Gn3_7C_dam	c__Gammaproteobacteria	5.34539
Gn3_7C_dam	c__Tissierellia	0.78841
Gn3_7C_dam	c__Negativicutes	0.27325
Gn3_7D_dam_210806	c__Actinobacteria	61.92805
Gn3_7D_dam_210806	c__Clostridia	29.09639
Gn3_7D_dam_210806	c__Bacilli	5.47291
Gn3_7D_dam_210806	c__Gammaproteobacteria	3.47003
Gn3_7D_dam_210806	c__Negativicutes	0.03263
Gn3_7D_dam_210818	c__Actinobacteria	64.23431
Gn3_7D_dam_210818	c__Clostridia	22.47735
Gn3_7D_dam_210818	c__Gammaproteobacteria	8.37774
Gn3_7D_dam_210818	c__Bacilli	4.91059
Gn3_7E_dam	c__Actinobacteria	45.31583
Gn3_7E_dam	c__Clostridia	36.7431
Gn3_7E_dam	c__Bacilli	12.28573
Gn3_7E_dam	c__Gammaproteobacteria	5.29135
Gn3_7E_dam	c__Tissierellia	0.36399
Gn3_7Edam_Stool	c__Actinobacteria	66.39069
Gn3_7Edam_Stool	c__Clostridia	16.95747
Gn3_7Edam_Stool	c__Bacilli	11.55173
Gn3_7Edam_Stool	c__Gammaproteobacteria	2.74596
Gn3_7Edam_Stool	c__Tissierellia	2.35416
Gn3_7F_dam	c__Actinobacteria	39.80977
Gn3_7F_dam	c__Clostridia	37.34982
Gn3_7F_dam	c__Bacilli	11.89288
Gn3_7F_dam	c__Gammaproteobacteria	9.13357
Gn3_7F_dam	c__Tissierellia	1.81396
Gn3_7Fdam_Stool	c__Actinobacteria	49.35064
Gn3_7Fdam_Stool	c__Clostridia	36.73238
Gn3_7Fdam_Stool	c__Bacilli	8.67554
Gn3_7Fdam_Stool	c__Gammaproteobacteria	4.65178
Gn3_7Fdam_Stool	c__Tissierellia	0.58965
Gn3_8Ddam_Stool_211105-2	c__Gammaproteobacteria	57.1869
Gn3_8Ddam_Stool_211105-2	c__Actinobacteria	40.43543
Gn3_8Ddam_Stool_211105-2	c__Bacilli	2.37767
Gn3_A_Innoc	c__Clostridia	36.82965
Gn3_A_Innoc	c__Erysipelotrichia	26.99102
Gn3_A_Innoc	c__Gammaproteobacteria	16.66219
Gn3_A_Innoc	c__Bacilli	5.71807
Gn3_A_Innoc	c__Negativicutes	5.28261
Gn3_A_Innoc	c__Tissierellia	4.32003
Gn3_A_Innoc	c__Actinobacteria	2.12917
Gn3_A_Innoc	c__Epsilonproteobacteria	2.06725
Gn3_A1_Cwash	c__Gammaproteobacteria	100
Gn3_A1_Stool	c__Gammaproteobacteria	96.16607
Gn3_A1_Stool	c__Bacilli	3.04447
Gn3_A1_Stool	c__Clostridia	0.78946
Gn3_A2_Cwash	c__Gammaproteobacteria	100
Gn3_A3_Cwash	c__Gammaproteobacteria	100
Gn3_A3_Stool_DoL10	c__Gammaproteobacteria	98.2859
Gn3_A3_Stool_DoL10	c__Bacilli	1.7141
Gn3_A3_Stool_DoL11	c__Gammaproteobacteria	97.21938
Gn3_A3_Stool_DoL11	c__Bacilli	2.78062
Gn3_A4_Cwash	c__Gammaproteobacteria	100
Gn3_A5_Cwash	c__Gammaproteobacteria	100
Gn3_A5_Stool_Dol10	c__Gammaproteobacteria	97.92176
Gn3_A5_Stool_Dol10	c__Bacilli	2.07824
Gn3_A5_Stool_dol11	c__Gammaproteobacteria	94.71664
Gn3_A5_Stool_dol11	c__Bacilli	4.74114
Gn3_A5_Stool_dol11	c__Clostridia	0.54221
Gn3_A5_Stool_dol12	c__Gammaproteobacteria	97.43032
Gn3_A5_Stool_dol12	c__Bacilli	2.56968
Gn3_A6_Cwash	c__Gammaproteobacteria	100
Gn3_AB_Innoc	c__Clostridia	35.64529
Gn3_AB_Innoc	c__Actinobacteria	29.60574
Gn3_AB_Innoc	c__Erysipelotrichia	10.70679
Gn3_AB_Innoc	c__Gammaproteobacteria	9.03575
Gn3_AB_Innoc	c__Negativicutes	6.69253
Gn3_AB_Innoc	c__Bacilli	4.86155
Gn3_AB_Innoc	c__Tissierellia	2.6109
Gn3_AB_Innoc	c__Epsilonproteobacteria	0.84145
Gn3_AB10_Cwash	c__Bacilli	100
Gn3_AB10_Stool	c__Gammaproteobacteria	100
Gn3_AB12_Stool	c__Bacilli	100
Gn3_AB6_Cwash	c__Bacilli	100
Gn3_AB6_Stool	c__Gammaproteobacteria	91.11185
Gn3_AB6_Stool	c__Bacilli	8.88815
Gn3_AB7_Cwash	c__Gammaproteobacteria	100
Gn3_AB7_Stool	c__Gammaproteobacteria	96.55234
Gn3_AB7_Stool	c__Bacilli	3.44766
Gn3_AB8_Cwash	c__Gammaproteobacteria	100
Gn3_AB8_Stool	c__Gammaproteobacteria	85.1146
Gn3_AB8_Stool	c__Clostridia	10.39768
Gn3_AB8_Stool	c__Bacilli	4.31945
Gn3_AB8_Stool	c__Actinobacteria	0.16827
Gn3_AB9_Stool	c__Gammaproteobacteria	75.3346
Gn3_AB9_Stool	c__Bacilli	19.13476
Gn3_AB9_Stool	c__Actinobacteria	4.11592
Gn3_AB9_Stool	c__Clostridia	1.0105
Gn3_AB9_Stool	c__Erysipelotrichia	0.40422
Gn3_B_Innoc	c__Actinobacteria	54.49763
Gn3_B_Innoc	c__Clostridia	21.59027
Gn3_B_Innoc	c__Negativicutes	12.41689
Gn3_B_Innoc	c__Gammaproteobacteria	4.92517
Gn3_B_Innoc	c__Bacilli	4.73858
Gn3_B_Innoc	c__Tissierellia	1.83146
Gn3_B1_Stool	c__Bacilli	100
Gn3_B10_Cwash	c__Gammaproteobacteria	100
