Sample	taxa	abundance
GF7_ASIRE_D36	p__Actinobacteria	1.80472
GF7_B1_COLON_D47	p__Firmicutes	85.04394
GF7_B1_COLON_D47	p__Proteobacteria	13.71209
GF7_B1_COLON_D47	p__Actinobacteria	1.24397
GF7_B1_D30	p__Proteobacteria	92.80833
GF7_B1_D30	p__Firmicutes	7.19167
GF7_B1_D31	p__Proteobacteria	73.4649
GF7_B1_D31	p__Firmicutes	26.5351
GF7_B1_D32	p__Firmicutes	73.35137
GF7_B1_D32	p__Proteobacteria	26.64863
GF7_B1_D33	p__Firmicutes	75.86781
GF7_B1_D33	p__Proteobacteria	24.13219
GF7_B1_D36	p__Firmicutes	75.6872
GF7_B1_D36	p__Proteobacteria	24.3128
GF7_B2_COLON_D47	p__Firmicutes	83.93645
GF7_B2_COLON_D47	p__Proteobacteria	14.20137
GF7_B2_COLON_D47	p__Actinobacteria	1.86219
GF7_B2_D30	p__Proteobacteria	97.95659
GF7_B2_D30	p__Firmicutes	2.04341
GF7_B2_D34	p__Firmicutes	69.88318
GF7_B2_D34	p__Proteobacteria	30.11682
GF7_B2_D36	p__Firmicutes	63.26008
GF7_B2_D36	p__Proteobacteria	36.73992
GF7_B3_D30	p__Proteobacteria	97.88692
GF7_B3_D30	p__Firmicutes	2.11308
GF7_B3_D31	p__Proteobacteria	76.90344
GF7_B3_D31	p__Firmicutes	23.09656
GF7_B3_D33	p__Firmicutes	75.15624
GF7_B3_D33	p__Proteobacteria	24.84376
GF7_B3_D36	p__Firmicutes	66.73413
GF7_B3_D36	p__Proteobacteria	33.26587
GF7_B4_COLON_D47	p__Firmicutes	63.41103
GF7_B4_COLON_D47	p__Proteobacteria	36.58897
GF7_B4_D35	p__Firmicutes	87.33285
GF7_B4_D35	p__Proteobacteria	12.66715
GF7_B4_D36	p__Firmicutes	69.03002
GF7_B4_D36	p__Proteobacteria	30.96998
GF7_B5_COLON_D47	p__Firmicutes	75.73507
GF7_B5_COLON_D47	p__Proteobacteria	22.0616
GF7_B5_COLON_D47	p__Actinobacteria	2.20333
GF7_B5_D30	p__Proteobacteria	84.93829
GF7_B5_D30	p__Firmicutes	15.06171
GF7_B5_D36	p__Firmicutes	64.48429
GF7_B5_D36	p__Proteobacteria	35.51571
GF7_B6_COLON_D47	p__Proteobacteria	100
GF7_B8_COLON_D47	p__Proteobacteria	100
GF7_BDAM_D1	p__Proteobacteria	50.65914
GF7_BDAM_D1	p__Firmicutes	49.34086
GF7_BDAM_D78	p__Firmicutes	75.81163
GF7_BDAM_D78	p__Proteobacteria	20.17845
GF7_BDAM_D78	p__Actinobacteria	4.00992
GF7_BSIRE_D12	p__Firmicutes	79.29593
GF7_BSIRE_D12	p__Proteobacteria	18.02948
GF7_BSIRE_D12	p__Actinobacteria	2.67459
GF7_BSIRE_D20	p__Firmicutes	90.01982
GF7_BSIRE_D20	p__Proteobacteria	7.94069
GF7_BSIRE_D20	p__Actinobacteria	2.03949
GF7_BSIRE_D36	p__Firmicutes	94.13535
GF7_BSIRE_D36	p__Proteobacteria	4.65924
GF7_BSIRE_D36	p__Actinobacteria	1.20541
GF7_C1_COLON_D47	p__Firmicutes	90.72845
GF7_C1_COLON_D47	p__Proteobacteria	9.27155
GF7_C1_D30	p__Proteobacteria	85.25968
GF7_C1_D30	p__Firmicutes	14.74032
GF7_C1_D34	p__Firmicutes	100
GF7_C1_D36	p__Firmicutes	79.83473
GF7_C1_D36	p__Proteobacteria	20.16527
GF7_C2_COLON_D47	p__Firmicutes	78.19641
GF7_C2_COLON_D47	p__Proteobacteria	21.80359
GF7_C2_D30	p__Proteobacteria	96.01123
GF7_C2_D30	p__Firmicutes	3.98877
GF7_C2_D32	p__Firmicutes	100
GF7_C2_D33	p__Firmicutes	99.3843
GF7_C2_D33	p__Actinobacteria	0.6157
GF7_C2_D36	p__Firmicutes	77.63509
GF7_C2_D36	p__Proteobacteria	22.36491
GF7_C3_COLON_D47	p__Firmicutes	79.95251
GF7_C3_COLON_D47	p__Proteobacteria	20.04749
GF7_C3_D30	p__Proteobacteria	99.85691
GF7_C3_D30	p__Firmicutes	0.14309
GF7_C3_D31	p__Proteobacteria	98.7398
GF7_C3_D31	p__Firmicutes	1.2602
GF7_C3_D33	p__Firmicutes	100
GF7_C3_D34	p__Firmicutes	99.88654
GF7_C3_D34	p__Proteobacteria	0.11346
GF7_C4_COLON_D47	p__Firmicutes	86.18124
GF7_C4_COLON_D47	p__Proteobacteria	13.81876
GF7_C4_D31	p__Proteobacteria	97.65249
GF7_C4_D31	p__Firmicutes	2.34751
GF7_C4_D32	p__Proteobacteria	88.16373
GF7_C4_D32	p__Firmicutes	11.83627
GF7_CONTAMINANT	p__Bacteroidetes	91.4932
GF7_CONTAMINANT	p__Firmicutes	8.5068
GF7_INOC	p__Proteobacteria	82.15489
GF7_INOC	p__Firmicutes	17.84511
GF7_WATER	p__Proteobacteria	100
GF8_A1_COLON_D46	p__Firmicutes	87.57078
GF8_A1_COLON_D46	p__Proteobacteria	12.26338
GF8_A1_COLON_D46	p__Actinobacteria	0.16584
GF8_A1_D30	p__Firmicutes	62.32206
GF8_A1_D30	p__Proteobacteria	37.3896
GF8_A1_D30	p__Actinobacteria	0.28834
GF8_A1_D33	p__Proteobacteria	100
GF8_A1_D35	p__Proteobacteria	54.9373
GF8_A1_D35	p__Firmicutes	45.0627
GF8_A2_COLON_D46	p__Firmicutes	86.38639
GF8_A2_COLON_D46	p__Proteobacteria	13.2503
GF8_A2_COLON_D46	p__Actinobacteria	0.36331
GF8_A2_D30	p__Proteobacteria	90.35208
GF8_A2_D30	p__Firmicutes	8.28582
GF8_A2_D30	p__Actinobacteria	1.3621
GF8_A2_D35	p__Proteobacteria	83.44607
GF8_A2_D35	p__Firmicutes	16.55393
GF8_A3_D30	p__Proteobacteria	81.46577
GF8_A3_D30	p__Firmicutes	18.08316
GF8_A3_D30	p__Actinobacteria	0.45107
GF8_A4_D30	p__Proteobacteria	49.53225
GF8_A4_D30	p__Actinobacteria	29.94613
GF8_A4_D30	p__Firmicutes	20.52163
GF8_A4_D31	p__Proteobacteria	100
GF8_A4_D32	p__Proteobacteria	95.58967
GF8_A4_D32	p__Firmicutes	4.41033
GF8_A4_D33	p__Proteobacteria	99.50546
GF8_A4_D33	p__Firmicutes	0.49454
GF8_A5_D30	p__Proteobacteria	95.92299
GF8_A5_D30	p__Actinobacteria	3.98013
GF8_A5_D30	p__Firmicutes	0.09688
GF8_A7_D32	p__Firmicutes	76.51984
GF8_A7_D32	p__Proteobacteria	23.48016
GF8_ADAM_D0	p__Firmicutes	81.10639
GF8_ADAM_D0	p__Proteobacteria	17.26633
GF8_ADAM_D0	p__Actinobacteria	1.62728
GF8_B1_COLON_D46	p__Firmicutes	85.64891
GF8_B1_COLON_D46	p__Proteobacteria	14.15854
GF8_B1_COLON_D46	p__Actinobacteria	0.19255
GF8_B1_D31	p__Proteobacteria	99.65069
GF8_B1_D31	p__Firmicutes	0.34931
GF8_B1_D32	p__Firmicutes	56.89595
GF8_B1_D32	p__Proteobacteria	42.85449
GF8_B1_D32	p__Actinobacteria	0.24956
GF8_B1_D34	p__Firmicutes	78.17061
GF8_B1_D34	p__Proteobacteria	21.72439
GF8_B1_D34	p__Actinobacteria	0.105
GF8_B2_D32	p__Firmicutes	81.39413
GF8_B2_D32	p__Proteobacteria	18.60587
GF8_B3_D46	p__Proteobacteria	58.42488
GF8_B3_D46	p__Firmicutes	39.28751
GF8_B3_D46	p__Actinobacteria	2.28761
GF8_B4_COLON_D46	p__Firmicutes	87.6897
GF8_B4_COLON_D46	p__Proteobacteria	11.93869
GF8_B4_COLON_D46	p__Actinobacteria	0.37161
GF8_B4_D30	p__Proteobacteria	90.49922
GF8_B4_D30	p__Firmicutes	9.50078
GF8_B4_D33	p__Firmicutes	76.25307
GF8_B4_D33	p__Proteobacteria	23.74693
GF8_B5_COLON_D46	p__Firmicutes	74.65812
GF8_B5_COLON_D46	p__Proteobacteria	25.30608
GF8_B5_COLON_D46	p__Actinobacteria	0.03581
GF8_B5_D34	p__Firmicutes	85.22277
GF8_B5_D34	p__Proteobacteria	14.57527
GF8_B5_D34	p__Actinobacteria	0.20196
GF8_B5_D35	p__Firmicutes	69.56449
GF8_B5_D35	p__Proteobacteria	30.43551
GF8_B6_COLON_D46	p__Firmicutes	93.16667
GF8_B6_COLON_D46	p__Proteobacteria	6.38584
GF8_B6_COLON_D46	p__Actinobacteria	0.44749
GF8_B6_D30	p__Proteobacteria	81.42792
GF8_B6_D30	p__Firmicutes	18.54925
GF8_B6_D30	p__Actinobacteria	0.02283
GF8_B6_D33	p__Firmicutes	77.68761
GF8_B6_D33	p__Proteobacteria	22.31239
GF8_B6_D34	p__Firmicutes	83.09652
GF8_B6_D34	p__Proteobacteria	16.90348
GF8_B6_D35	p__Firmicutes	65.43275
GF8_B6_D35	p__Proteobacteria	34.56725
GF8_B7_D33	p__Firmicutes	52.16051
GF8_B7_D33	p__Proteobacteria	47.83949
GF8_C1_COLON_D46	p__Firmicutes	88.31871
GF8_C1_COLON_D46	p__Proteobacteria	11.68129
GF8_C1_D31	p__Proteobacteria	100
GF8_C1_D32	p__Firmicutes	55.68122
GF8_C1_D32	p__Proteobacteria	44.31878
GF8_C1_D33	p__Firmicutes	56.20519
GF8_C1_D33	p__Proteobacteria	43.79481
GF8_C1_D34	p__Firmicutes	84.87578
GF8_C1_D34	p__Proteobacteria	14.83618
GF8_C1_D34	p__Actinobacteria	0.28804
GF8_C2_COLON_D46	p__Firmicutes	76.45095
GF8_C2_COLON_D46	p__Proteobacteria	23.54905
GF8_C2_D30	p__Proteobacteria	42.67261
GF8_C2_D30	p__Firmicutes	39.63077
GF8_C2_D30	p__Actinobacteria	17.69662
GF8_C2_D31	p__Proteobacteria	100
GF8_C3_D30	p__Proteobacteria	79.62947
GF8_C3_D30	p__Firmicutes	20.00007
GF8_C3_D30	p__Actinobacteria	0.37046
GF8_C4_COLON_D46	p__Firmicutes	74.63371
GF8_C4_COLON_D46	p__Proteobacteria	25.36629
GF8_C4_D30	p__Proteobacteria	79.86496
GF8_C4_D30	p__Firmicutes	19.9824
GF8_C4_D30	p__Actinobacteria	0.15265
GF8_C4_D35	p__Firmicutes	85.49796
GF8_C4_D35	p__Proteobacteria	14.50204
GF8_C5_COLON_D46	p__Firmicutes	74.31619
GF8_C5_COLON_D46	p__Proteobacteria	25.68381
GF8_C5_D30	p__Proteobacteria	98.78815
GF8_C5_D30	p__Firmicutes	1.21185
GF8_C5_D35	p__Firmicutes	80.0765
GF8_C5_D35	p__Proteobacteria	19.9235
GF8_C6_COLON_D46	p__Firmicutes	68.775
GF8_C6_COLON_D46	p__Proteobacteria	30.98196
GF8_C6_COLON_D46	p__Actinobacteria	0.24304
GF8_C6_D30	p__Proteobacteria	98.88733
GF8_C6_D30	p__Firmicutes	1.11267
GF8_C6_D32	p__Firmicutes	55.10059
GF8_C6_D32	p__Proteobacteria	44.89941
GF8_C6_D34	p__Firmicutes	88.53547
GF8_C6_D34	p__Proteobacteria	11.46453
GF8_C7_COLON_D46	p__Firmicutes	68.178
GF8_C7_COLON_D46	p__Proteobacteria	31.45245
GF8_C7_COLON_D46	p__Actinobacteria	0.36956
GF8_C7_D30	p__Proteobacteria	100
GF8_C7_D33	p__Firmicutes	71.52971
GF8_C7_D33	p__Proteobacteria	28.47029
GF8_C7_D35	p__Firmicutes	73.64345
GF8_C7_D35	p__Proteobacteria	25.94352
GF8_C7_D35	p__Actinobacteria	0.41303
GF8_INOC	p__Firmicutes	81.15703
GF8_INOC	p__Proteobacteria	16.81388
GF8_INOC	p__Actinobacteria	2.02909
GF9_A_DAM_D0	p__Firmicutes	62.62552
GF9_A_DAM_D0	p__Proteobacteria	37.37448
GF9_A1_COLON_D33	p__Proteobacteria	82.22255
GF9_A1_COLON_D33	p__Firmicutes	17.77745
GF9_A1_D16	p__Firmicutes	53.37291
GF9_A1_D16	p__Proteobacteria	46.62709
GF9_A1_D19	p__Firmicutes	62.89398
GF9_A1_D19	p__Proteobacteria	32.11705
GF9_A1_D19	p__Actinobacteria	4.98897
GF9_A1_D20	p__Firmicutes	75.05749
GF9_A1_D20	p__Proteobacteria	24.94251
GF9_A1_D21	p__Firmicutes	51.3527
GF9_A1_D21	p__Proteobacteria	48.6473
GF9_A2_COLON_D33	p__Firmicutes	98.36869
GF9_A2_COLON_D33	p__Proteobacteria	1.63131
GF9_A2_D21	p__Firmicutes	63.74834
GF9_A2_D21	p__Proteobacteria	36.25166
GF9_A3_COLON_D33	p__Firmicutes	87.18005
GF9_A3_COLON_D33	p__Proteobacteria	12.81995
GF9_A3_D18	p__Firmicutes	54.64338
GF9_A3_D18	p__Proteobacteria	45.28083
GF9_A3_D18	p__Actinobacteria	0.07579
GF9_A3_D19	p__Proteobacteria	51.14108
GF9_A3_D19	p__Firmicutes	48.85892
GF9_A3_D21	p__Firmicutes	63.00854
GF9_A3_D21	p__Proteobacteria	36.99146
GF9_A4_COLON_D33	p__Firmicutes	78.88645
GF9_A4_COLON_D33	p__Proteobacteria	21.11355
GF9_A4_D16	p__Proteobacteria	76.372
GF9_A4_D16	p__Firmicutes	23.628
GF9_A4_D17	p__Firmicutes	65.82625
GF9_A4_D17	p__Proteobacteria	34.05558
GF9_A4_D17	p__Actinobacteria	0.11817
GF9_A4_D18	p__Firmicutes	58.67711
GF9_A4_D18	p__Proteobacteria	41.2704
GF9_A4_D18	p__Actinobacteria	0.05248
GF9_A4_D19	p__Proteobacteria	57.13255
GF9_A4_D19	p__Firmicutes	42.86745
GF9_A4_D20	p__Firmicutes	68.90776
GF9_A4_D20	p__Proteobacteria	31.09224
GF9_A5_COLON_D33	p__Firmicutes	81.33555
GF9_A5_COLON_D33	p__Proteobacteria	18.66445
GF9_A5_D18	p__Firmicutes	58.04949
GF9_A5_D18	p__Proteobacteria	41.92177
GF9_A5_D18	p__Actinobacteria	0.02874
GF9_A5_D19	p__Firmicutes	58.4375
GF9_A5_D19	p__Proteobacteria	41.5625
GF9_A6_COLON_D33	p__Firmicutes	85.43066
GF9_A6_COLON_D33	p__Proteobacteria	14.56934
GF9_A6_D16	p__Firmicutes	58.5777
GF9_A6_D16	p__Proteobacteria	41.19184
GF9_A6_D16	p__Actinobacteria	0.23046
GF9_A6_D21	p__Firmicutes	75.70919
GF9_A6_D21	p__Proteobacteria	24.29081
GF9_A7_D16	p__Proteobacteria	98.20191
GF9_A7_D16	p__Firmicutes	1.79809
GF9_A7_D20	p__Firmicutes	65.47021
GF9_A7_D20	p__Proteobacteria	34.52979
GF9_C1_COLON_D33	p__Firmicutes	91.97826
GF9_C1_COLON_D33	p__Proteobacteria	8.00368
GF9_C1_COLON_D33	p__Actinobacteria	0.01806
GF9_C1_D16	p__Proteobacteria	91.12947
GF9_C1_D16	p__Firmicutes	8.87053
GF9_C1_D17	p__Proteobacteria	59.16065
GF9_C1_D17	p__Firmicutes	40.83935
GF9_C1_D19	p__Firmicutes	80.0143
GF9_C1_D19	p__Proteobacteria	19.9857
GF9_C1_D21	p__Firmicutes	90.07667
GF9_C1_D21	p__Proteobacteria	9.92333
GF9_C2_COLON_D33	p__Firmicutes	93.77621
GF9_C2_COLON_D33	p__Proteobacteria	6.22379
GF9_C2_D16	p__Firmicutes	58.62396
GF9_C2_D16	p__Proteobacteria	41.28478
GF9_C2_D16	p__Actinobacteria	0.09126
GF9_C2_D18	p__Firmicutes	63.71598
GF9_C2_D18	p__Proteobacteria	36.28402
GF9_C2_D21	p__Firmicutes	85.25333
GF9_C2_D21	p__Proteobacteria	14.74667
GF9_C3_D16	p__Firmicutes	67.22811
GF9_C3_D16	p__Proteobacteria	32.73727
GF9_C3_D16	p__Actinobacteria	0.03462
GF9_C3_D17	p__Proteobacteria	65.14449
GF9_C3_D17	p__Firmicutes	34.84635
GF9_C3_D17	p__Actinobacteria	0.00916
GF9_C3_D19	p__Firmicutes	90.3949
GF9_C3_D19	p__Proteobacteria	9.6051
GF9_C3_D20	p__Firmicutes	85.11771
GF9_C3_D20	p__Proteobacteria	14.88229
GF9_C3_D21	p__Firmicutes	83.09552
GF9_C3_D21	p__Proteobacteria	16.90448
GF9_C4_COLON_D33	p__Firmicutes	90.12168
GF9_C4_COLON_D33	p__Proteobacteria	9.87832
GF9_C4_D16	p__Firmicutes	80.46505
GF9_C4_D16	p__Proteobacteria	19.42397
GF9_C4_D16	p__Actinobacteria	0.11098
GF9_C4_D17	p__Proteobacteria	78.18869
GF9_C4_D17	p__Firmicutes	21.81131
GF9_C4_D19	p__Firmicutes	87.38088
GF9_C4_D19	p__Proteobacteria	12.61912
GF9_C5_COLON_D33	p__Firmicutes	91.17781
GF9_C5_COLON_D33	p__Proteobacteria	8.82219
GF9_C5_D17	p__Proteobacteria	73.36005
GF9_C5_D17	p__Firmicutes	26.49086
GF9_C5_D17	p__Actinobacteria	0.14909
GF9_C5_D18	p__Firmicutes	61.21725
GF9_C5_D18	p__Proteobacteria	38.78275
GF9_C5_D20	p__Firmicutes	91.54614
GF9_C5_D20	p__Proteobacteria	8.45386
GF9_C5_D21	p__Firmicutes	75.6442
GF9_C5_D21	p__Proteobacteria	24.3558
GF9_C6_COLON_D33	p__Firmicutes	90.74191
GF9_C6_COLON_D33	p__Proteobacteria	9.25809
GF9_C6_D16	p__Firmicutes	62.63315
GF9_C6_D16	p__Proteobacteria	37.22129
GF9_C6_D16	p__Actinobacteria	0.14556
GF9_C6_D20	p__Firmicutes	54.12309
GF9_C6_D20	p__Proteobacteria	45.87691
GF9_C6_D21	p__Firmicutes	76.90217
GF9_C6_D21	p__Proteobacteria	23.09783
GF9_C7_COLON_D33	p__Firmicutes	93.74753
GF9_C7_COLON_D33	p__Proteobacteria	6.25247
GF9_C7_D16	p__Firmicutes	63.82991
GF9_C7_D16	p__Proteobacteria	35.94999
GF9_C7_D16	p__Actinobacteria	0.2201
GF9_C7_D17	p__Proteobacteria	66.3711
GF9_C7_D17	p__Firmicutes	33.6289
GF9_INOC	p__Firmicutes	66.82951
GF9_INOC	p__Proteobacteria	32.90686
GF9_INOC	p__Actinobacteria	0.26363
Gn3_6C_dam	p__Firmicutes	91.18718
Gn3_6C_dam	p__Proteobacteria	4.65499
Gn3_6C_dam	p__Actinobacteria	4.15783
Gn3_6Cdam_Stool_210816	p__Firmicutes	86.23651
Gn3_6Cdam_Stool_210816	p__Actinobacteria	7.08683
Gn3_6Cdam_Stool_210816	p__Proteobacteria	6.67665
Gn3_6Cdam_Stool_211105-1	p__Actinobacteria	50.07663
Gn3_6Cdam_Stool_211105-1	p__Firmicutes	43.64817
Gn3_6Cdam_Stool_211105-1	p__Proteobacteria	6.2752
Gn3_6Cdam_Stool_211105-2	p__Actinobacteria	46.78695
Gn3_6Cdam_Stool_211105-2	p__Firmicutes	46.67444
Gn3_6Cdam_Stool_211105-2	p__Proteobacteria	6.5386
Gn3_6Cdam_Stool_211105-3	p__Firmicutes	53.73846
Gn3_6Cdam_Stool_211105-3	p__Actinobacteria	40.78578
Gn3_6Cdam_Stool_211105-3	p__Proteobacteria	5.47576
Gn3_6D_dam	p__Firmicutes	80.18813
Gn3_6D_dam	p__Proteobacteria	13.44484
Gn3_6D_dam	p__Actinobacteria	6.36704
Gn3_6Ddam_Stool	p__Firmicutes	79.19697
Gn3_6Ddam_Stool	p__Proteobacteria	13.05764
Gn3_6Ddam_Stool	p__Actinobacteria	7.74539
Gn3_6E_dam	p__Firmicutes	85.87868
Gn3_6E_dam	p__Actinobacteria	7.41163
Gn3_6E_dam	p__Proteobacteria	6.70969
Gn3_6Edam_Stool	p__Firmicutes	91.42106
Gn3_6Edam_Stool	p__Proteobacteria	6.38874
Gn3_6Edam_Stool	p__Actinobacteria	2.1902
Gn3_6F_dam	p__Firmicutes	88.84346
Gn3_6F_dam	p__Proteobacteria	8.11456
Gn3_6F_dam	p__Actinobacteria	3.04198
Gn3_7A_dam_210806	p__Firmicutes	85.65008
Gn3_7A_dam_210806	p__Actinobacteria	11.96569
Gn3_7A_dam_210806	p__Proteobacteria	2.38423
Gn3_7A_dam	p__Firmicutes	89.63085
Gn3_7A_dam	p__Actinobacteria	5.51637
Gn3_7A_dam	p__Proteobacteria	4.85278
Gn3_7ADam_Stool_210806	p__Firmicutes	56.88666
Gn3_7ADam_Stool_210806	p__Actinobacteria	39.82491
Gn3_7ADam_Stool_210806	p__Proteobacteria	3.28843
Gn3_7Adam_Stool_210823	p__Firmicutes	55.86565
Gn3_7Adam_Stool_210823	p__Actinobacteria	42.37567
Gn3_7Adam_Stool_210823	p__Proteobacteria	1.75868
Gn3_7C_dam	p__Actinobacteria	55.69369
Gn3_7C_dam	p__Firmicutes	38.96092
Gn3_7C_dam	p__Proteobacteria	5.34539
Gn3_7D_dam_210806	p__Actinobacteria	61.92805
Gn3_7D_dam_210806	p__Firmicutes	34.60193
Gn3_7D_dam_210806	p__Proteobacteria	3.47003
Gn3_7D_dam_210818	p__Actinobacteria	64.23431
Gn3_7D_dam_210818	p__Firmicutes	27.38794
Gn3_7D_dam_210818	p__Proteobacteria	8.37774
Gn3_7E_dam	p__Firmicutes	49.39282
Gn3_7E_dam	p__Actinobacteria	45.31583
Gn3_7E_dam	p__Proteobacteria	5.29135
Gn3_7Edam_Stool	p__Actinobacteria	66.39069
Gn3_7Edam_Stool	p__Firmicutes	30.86335
Gn3_7Edam_Stool	p__Proteobacteria	2.74596
Gn3_7F_dam	p__Firmicutes	51.05666
Gn3_7F_dam	p__Actinobacteria	39.80977
Gn3_7F_dam	p__Proteobacteria	9.13357
Gn3_7Fdam_Stool	p__Actinobacteria	49.35064
Gn3_7Fdam_Stool	p__Firmicutes	45.99758
Gn3_7Fdam_Stool	p__Proteobacteria	4.65178
Gn3_8Ddam_Stool_211105-2	p__Proteobacteria	57.1869
Gn3_8Ddam_Stool_211105-2	p__Actinobacteria	40.43543
Gn3_8Ddam_Stool_211105-2	p__Firmicutes	2.37767
Gn3_A_Innoc	p__Firmicutes	79.14139
Gn3_A_Innoc	p__Proteobacteria	18.72944
Gn3_A_Innoc	p__Actinobacteria	2.12917
Gn3_A1_Cwash	p__Proteobacteria	100
Gn3_A1_Stool	p__Proteobacteria	96.16607
Gn3_A1_Stool	p__Firmicutes	3.83393
Gn3_A2_Cwash	p__Proteobacteria	100
Gn3_A3_Cwash	p__Proteobacteria	100
Gn3_A3_Stool_DoL10	p__Proteobacteria	98.2859
Gn3_A3_Stool_DoL10	p__Firmicutes	1.7141
Gn3_A3_Stool_DoL11	p__Proteobacteria	97.21938
Gn3_A3_Stool_DoL11	p__Firmicutes	2.78062
Gn3_A4_Cwash	p__Proteobacteria	100
Gn3_A5_Cwash	p__Proteobacteria	100
Gn3_A5_Stool_Dol10	p__Proteobacteria	97.92176
Gn3_A5_Stool_Dol10	p__Firmicutes	2.07824
Gn3_A5_Stool_dol11	p__Proteobacteria	94.71664
Gn3_A5_Stool_dol11	p__Firmicutes	5.28336
Gn3_A5_Stool_dol12	p__Proteobacteria	97.43032
Gn3_A5_Stool_dol12	p__Firmicutes	2.56968
Gn3_A6_Cwash	p__Proteobacteria	100
Gn3_AB_Innoc	p__Firmicutes	60.51706
Gn3_AB_Innoc	p__Actinobacteria	29.60574
Gn3_AB_Innoc	p__Proteobacteria	9.8772
Gn3_AB10_Cwash	p__Firmicutes	100
Gn3_AB10_Stool	p__Proteobacteria	100
Gn3_AB12_Stool	p__Firmicutes	100
Gn3_AB6_Cwash	p__Firmicutes	100
Gn3_AB6_Stool	p__Proteobacteria	91.11185
Gn3_AB6_Stool	p__Firmicutes	8.88815
Gn3_AB7_Cwash	p__Proteobacteria	100
Gn3_AB7_Stool	p__Proteobacteria	96.55234
Gn3_AB7_Stool	p__Firmicutes	3.44766
Gn3_AB8_Cwash	p__Proteobacteria	100
Gn3_AB8_Stool	p__Proteobacteria	85.1146
Gn3_AB8_Stool	p__Firmicutes	14.71713
Gn3_AB8_Stool	p__Actinobacteria	0.16827
Gn3_AB9_Stool	p__Proteobacteria	75.3346
Gn3_AB9_Stool	p__Firmicutes	20.54948
Gn3_AB9_Stool	p__Actinobacteria	4.11592
Gn3_B_Innoc	p__Actinobacteria	54.49763
Gn3_B_Innoc	p__Firmicutes	40.57719
Gn3_B_Innoc	p__Proteobacteria	4.92517
Gn3_B1_Stool	p__Firmicutes	100
Gn3_B10_Cwash	p__Proteobacteria	100
Gn3_B11_Cwash	p__Proteobacteria	67.73913
Gn3_B11_Cwash	p__Firmicutes	32.26087
Gn3_B13_Cwash	p__Proteobacteria	100
Gn3_B13_Stool	p__Proteobacteria	97.6856
Gn3_B13_Stool	p__Firmicutes	1.73623
Gn3_B13_Stool	p__Actinobacteria	0.57817
Gn3_B14_Cwash	p__Proteobacteria	100
Gn3_B14_Stool	p__Proteobacteria	97.14943
Gn3_B14_Stool	p__Firmicutes	2.78565
Gn3_B14_Stool	p__Actinobacteria	0.06492
Gn3_B15_Cwash	p__Proteobacteria	100
Gn3_B15_Stool	p__Proteobacteria	96.11993
Gn3_B15_Stool	p__Firmicutes	3.88007
Gn3_B16_Cwash	p__Proteobacteria	100
Gn3_B2_Stool	p__Firmicutes	99.16052
Gn3_B2_Stool	p__Proteobacteria	0.50707
Gn3_B2_Stool	p__Actinobacteria	0.33241
Gn3_B3_Stool	p__Firmicutes	98.78281
Gn3_B3_Stool	p__Proteobacteria	1.1143
Gn3_B3_Stool	p__Actinobacteria	0.10289
Gn3_B4_Stool	p__Firmicutes	100
Gn3_B5_Stool	p__Firmicutes	96.34456
Gn3_B5_Stool	p__Proteobacteria	2.7951
Gn3_B5_Stool	p__Actinobacteria	0.86034
Gn3_B6_Stool	p__Proteobacteria	88.14558
Gn3_B6_Stool	p__Firmicutes	10.83665
Gn3_B6_Stool	p__Actinobacteria	1.01777
Gn3_B7_Stool	p__Firmicutes	100
Gn3_B9_Cwash	p__Proteobacteria	80.76159
Gn3_B9_Cwash	p__Firmicutes	19.23841
Gn3_BP7_Cwash	p__Proteobacteria	92.40859
Gn3_BP7_Cwash	p__Firmicutes	7.59141
Gn3_BP8_Cwash	p__Proteobacteria	89.19075
Gn3_BP8_Cwash	p__Firmicutes	10.80925
Gn3_E1_Cwash	p__Proteobacteria	100
Gn3_E2_Cwash	p__Proteobacteria	100
Gn3_F1_Stool	p__Proteobacteria	60.48731
Gn3_F1_Stool	p__Actinobacteria	20.20773
Gn3_F1_Stool	p__Firmicutes	19.30496
Gn3_F2_Stool	p__Proteobacteria	68.67063
Gn3_F2_Stool	p__Firmicutes	24.78717
Gn3_F2_Stool	p__Actinobacteria	6.54219
Gn4_E_Innoc	p__Proteobacteria	67.96914
Gn4_E_Innoc	p__Firmicutes	25.90152
Gn4_E_Innoc	p__Actinobacteria	6.12934
Gn4_F_Innoc	p__Proteobacteria	63.49064
Gn4_F_Innoc	p__Firmicutes	28.98786
Gn4_F_Innoc	p__Actinobacteria	7.5215
Gn4_G_Innoc	p__Firmicutes	100
Gn4_H_Innoc	p__Proteobacteria	77.19964
Gn4_H_Innoc	p__Firmicutes	18.25535
Gn4_H_Innoc	p__Actinobacteria	4.54501
Gn4_I_Innoc	p__Proteobacteria	63.31304
Gn4_I_Innoc	p__Actinobacteria	33.57878
Gn4_I_Innoc	p__Firmicutes	3.10818
gnoto1_A_inoc	p__Firmicutes	82.87557
gnoto1_A_inoc	p__Proteobacteria	15.22681
gnoto1_A_inoc	p__Actinobacteria	1.89762
gnoto1_AM1_d10	p__Proteobacteria	96.616
gnoto1_AM1_d10	p__Firmicutes	3.384
gnoto1_AM1_d20_colon	p__Firmicutes	88.37909
gnoto1_AM1_d20_colon	p__Proteobacteria	11.62091
gnoto1_AM2_d10	p__Proteobacteria	82.58807
