Sample,Peptoniphilaceae,Enterococcaceae,Actinomycetaceae,Bifidobacteriaceae,Enterobacteriaceae,Streptococcaceae,Clostridiaceae,Staphylococcaceae,Veillonellaceae,Morganellaceae,Pseudomonadaceae,Peptostreptococcaceae,Erysipelotrichaceae,Alcaligenaceae,Dermabacteraceae,Campylobacteraceae,Bacillales_unclassified,Bacteroidaceae,Akkermansiaceae,Lactobacillaceae,Lachnospiraceae,Sutterellaceae,Proteobacteria_unclassified,Sphingomonadaceae,Corynebacteriaceae,Mycobacteriaceae,Ruminococcaceae,Eggerthellaceae,Oscillospiraceae,Propionibacteriaceae,Fusobacteriaceae,Yersiniaceae,Sphingobacteriaceae,Comamonadaceae,Paenibacillaceae,Moraxellaceae
GF4_B3_LI,0,4.1241,0,90.22326,4.15478,0,1.42493,0,0,0,0,0.07293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF4_B3_SI,0,2.31173,0,96.6448,0,0,0.33651,0,0,0,0,0.70697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF4_B4_d35,0,88.48589,0,10.58381,0,0,0.07612,0,0,0,0,0.85417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF4_B4_d38,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF4_B5_d35,0,78.5023,0,2.06697,19.43073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF4_Bdam_d10,0.62905,2.08586,4.14679,55.42544,2.17615,0,30.29984,0,0.34605,0.18312,0,4.70769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF4_Bsire_d10,1.06507,2.83787,4.19904,51.95341,4.83269,0,30.42169,0,0,0.10107,0,4.58916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF4_Bsire_d2,0,2.1971,1.34423,68.62099,6.26607,0,19.69664,0,0.03943,0.21966,0,1.61589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF4_C1_d36,0,3.67169,0,0,96.32831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF4_C1_D37,0,15.72958,0,0,53.38126,0,14.32519,0,0,0,0,16.56397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF4_C1_d39,0,14.10035,0,0.10618,36.76674,0,40.78271,0,0,0,0,8.24402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF4_C1_d43,0,3.47485,0,0,23.4555,0,66.73493,0,0,0,0,6.33472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF4_C1_d46,0,0.66459,0,0,16.63258,0,79.19426,0,0,0.51932,0,2.98924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF4_C1_LI,0,2.82695,0,58.89099,6.70941,0,1.63925,0,28.77426,0.6169,0,0.54224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF4_C1_SI,0,1.31826,0,74.12533,7.67123,0,1.97334,0,14.91183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF4_C2_d35,0,81.13808,0,0,18.86192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF4_C2_D36,0,52.75362,0,0,41.2723,0,5.97408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF4_C2_d37,0,10.43878,0,0,54.46114,0,17.98669,0,0,0.83081,0,16.28257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF4_C2_d38,0,6.26229,0,0,34.80724,0,45.30839,0,0,0.18875,0,13.43333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF4_C2_d39,0,9.50199,0,0,30.05785,0,53.42903,0,0,0.51905,0,6.49208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF4_C2_d43,0,0.68046,0,1.71639,9.6408,0,79.34341,0,0,0.87922,0,7.73972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF4_C2_d45,0,0.40793,0,2.39023,9.29074,0,71.51901,0,9.01563,0.53302,0,6.84343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF4_C2_d46,0,0.55526,0,15.77826,12.46281,0,59.7117,0,6.73634,0.44766,0,4.30797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF4_C2_LI,0,0.16881,0,97.89862,0.64339,0,0.26597,0,0.6175,0,0,0.40571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF4_C2_SI,0,0,0,99.79752,0,0,0,0,0.20248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF4_C3_d35,0,61.70128,0,1.04135,37.25737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF4_C3_d36,0,8.08023,0,0.37763,70.60499,0,18.36134,0,0,0,0,2.57581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF4_C3_d38,0,4.83015,0,0,22.19885,0,61.93237,0,0,1.70596,0,9.33268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF4_C3_d42,0,0.36382,0,1.22375,10.42038,0,77.45906,0,0,1.68062,0,8.85237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF4_C3_d43,0,1.36391,0,11.6821,9.36748,0,67.63727,0,2.41241,0.9486,0,6.58824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF4_C3_d44,0,1.39174,0,15.21052,6.67023,0,65.08365,0,4.81368,0.61044,0,6.21975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF4_C3_d45,0,0.67251,0,19.36727,10.64146,0,63.1708,0,0,0.85654,0,5.29142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF4_C3_d46,0,0,0,5.15493,11.23581,0,77.73326,0,0,0.54445,0,5.33156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF4_C3_LI,0,1.61196,0,80.82215,4.33971,0,9.55318,0,1.52416,0.65983,0,1.48901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF4_C3_SI,0,0.19403,0,98.35113,0.29266,0,0.48374,0,0.50529,0,0,0.17315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF4_C4_d35,0,80.5613,0,3.26055,16.15025,0,0,0,0,0,0,0.0279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF4_C4_d36,0.07188,89.34576,0,2.13291,8.29099,0,0,0,0,0,0,0.15846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF4_C4_d37,0,40.41465,0,0,34.51742,0,10.15021,0,0,0,0,14.91772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF4_C4_D39,0,68.57607,0,0.52787,13.86006,0,13.18636,0,0,0,0,3.84964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF4_C5_d43,0,0.2774,0,0.08055,11.77929,0,80.44198,0,0,1.35793,0,6.06285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF4_C5_d45,0,1.15614,0,11.49531,15.62053,0,65.02844,0,0,1.19105,0,5.50853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF4_C5_d46,0,0.05001,0,6.78781,10.04146,0,78.47678,0,0,0.16755,0,4.47639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF4_C5_LI,0,1.10183,0,88.52486,2.44604,0,7.2192,0,0,0.33333,0,0.37476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF4_C5_SI,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF4_Cdam_d16,0.71013,3.33942,1.9514,20.98081,5.16917,0,43.62178,0,15.23271,0,0,8.99459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF4_Csire_d16,1.36202,2.15001,1.34259,34.82236,3.47445,0,32.20626,0,16.48485,0,0,8.15747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF4_Csire_d2,0.3269,3.60291,3.35851,49.80546,7.69123,0,28.01288,0,0.15079,0.49626,0,6.55505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF4_INOC_GF45,1.34031,2.9434,3.83009,60.61654,6.81963,0,17.78391,0,4.52449,0.44097,0,1.70067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF5_A_DAM_D0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF5_A_DAM_D24,3.16757,3.11252,7.80434,48.42028,4.99441,0,20.28318,0,6.92479,0.30041,0,4.99249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF5_A1_COLON_190815,0,2.74553,0,67.74715,2.33323,0,12.19333,0,14.6959,0.28486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF5_A1_D46,0.08495,4.66852,0,1.24955,89.6048,0,0.43643,0,3.06001,0,0,0.89574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF5_A1_D47,5.25111,3.24733,0,0.95731,52.60963,0,23.71355,0,2.15793,2.3818,0,9.68135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF5_A1_D48,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF5_A1_D79,0,3.37781,0,6.89586,89.72633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF5_A1_D80,0,0.27618,0,0.29311,99.43072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF5_A1_D81,0,1.85156,0,0.33733,97.81111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF5_A1_D83,0,96.7977,0,0,0,0,0,0,0,0,0,3.2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF5_A1_D88,0,1.57841,0,6.87218,45.10979,0,36.9747,0,0,0,0,9.46492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF5_A2_COLON_190628,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF5_A2_D46,0,1.20077,0,1.28945,94.37087,0,0.29548,0,2.12698,0,0,0.71645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF5_A2_D48,0.20685,2.38966,0,69.6031,7.17711,0,17.67926,0,0,0,0,2.94402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF5_A2_D79,0,0.8851,0,9.06376,87.57192,0,2.47922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF5_A2_D80,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF5_A3_COLON_190628,0,64.78981,0,0,14.44556,0,18.31069,0,0,0,0,2.45394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF5_A3_D46,0,5.11045,0,6.6925,88.11358,0,0,0,0,0,0,0.08347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF5_A4_D46,0,3.41918,0,1.372,95.20882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF5_A4_D48,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF5_A5_D46,0,1.02289,0,1.24414,97.23958,0,0.02816,0,0,0,0,0.46523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF5_A5_D79,0,45.30301,0,0,54.69699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF5_A5_D80,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF5_A6_D81,0,12.96479,0,1.42213,85.61308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF5_A6_D82,0,4.12917,0,12.94094,27.8839,0,53.35723,0,0.31367,0.22636,0,1.14872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF5_A7_COLON_190815,0,5.47999,0,84.61875,2.55003,0,2.64183,0,4.34345,0.36595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF5_A7_D46,0,8.03493,0,0.9025,91.06258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF5_A7_D79,0,68.78224,0,0.47309,10.61838,0,17.10171,0,0,0,0,3.02457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF5_A7_D80,0,27.78751,0,17.11014,22.30684,0,29.70858,0,0,0,0,3.08693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF5_A7_D81,0,11.39413,0,12.03925,5.1879,0,71.37872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF5_A7_D82,0,0,0,60.00185,0,0,39.99815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF5_A7_D83,0,0,0,0,0,0,86.19761,0,0,0,0,13.80239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF5_A7_D84,0,5.65575,0,0.92209,4.59724,0,87.17745,0,0,0,0,1.64746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF5_A7_D87,0,2.0601,0,43.7685,5.34756,0,35.04102,0,7.74168,0,0,6.04114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF5_A8_COLON_190815,0,7.27836,0,61.13288,3.16993,0,12.73817,0,14.55856,0.52765,0,0.59445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF5_A8_D79,0,17.05892,0,0.36358,81.90129,0,0.17161,0,0,0,0,0.5046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF5_A8_D83,0,1.14824,0,0,0,0,84.38179,0,0,0,0,14.46998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF5_A8_D87,0,1.24724,0,2.10524,4.25958,0,82.31247,0,0,0,0,10.07547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF5_B_COLON_M1,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF5_B_COLON_M2,0,19.62138,0,0,80.37862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF5_B_COLON_P1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF5_B_DAM_D3,0.62923,1.79114,0.28526,44.13889,5.44688,0,40.48939,0,0.09383,0.58774,0,6.53763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF5_B1_COLON_190815,0,4.96663,0,6.1868,4.79125,0,70.58901,0,12.05166,0,0,1.41464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF5_B1_D80,0,1.58762,0,0,97.7295,0,0.63575,0,0,0,0,0.04714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF5_B1_D82,0,8.86903,0,7.63627,66.69783,0,10.69416,0,1.22902,0,0,4.8737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF5_B1_D83,0,14.7662,0,0,66.84689,0,4.3479,0,0,0,0,14.03902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF5_B1_D84,0,10.55343,0,0,63.4533,0,7.72789,0,0,0,0,18.26538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF5_B2_D79,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF5_B2_D80,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF5_B3_COLON_190815,0,7.27749,0,9.90658,6.71698,0,75.8864,0,0,0.21255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF5_B3_D79,0,2.27953,0,0.11946,97.60101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF5_B3_D81,0,3.58245,0,0,7.14396,0,76.66564,0,0,0.55908,0,12.04887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF5_B3_D82,0,17.15864,0,0,51.33589,0,10.9504,0,0,0,0,20.55506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF5_B3_D83,0,11.21946,0,0,66.73203,0,11.06051,0,0,0.4468,0,10.54121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF5_B4_D79,0,41.74849,0,0.42286,27.55271,0,15.85025,0,0,8.86763,0,5.33023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22784,0,0,0,0,0,0
GF5_B5_D79,0,72.91035,0,0.43635,26.6533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF5_B5_D80,0,62.62711,0,0,37.37289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF5_B6_COLON_190815,0,11.25762,0,20.56245,6.31416,0,46.23977,0,13.46858,1.46622,0,0.6912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF5_B6_D79,0,12.2472,0,0,85.29699,0,1.2353,0,0,0,0,1.22051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF5_B6_D84,0,0.4513,0,0.35657,4.90054,0,92.22558,0,0,1.16524,0,0.90076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF5_B7_COLON_190815,0,28.64537,0,12.86159,10.28342,0,39.53515,0,5.88034,1.20582,0,1.58832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF5_B7_D79,0,94.79631,0,0.14619,2.66724,0,1.5457,0,0,0,0,0.84457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF5_B7_D80,0,11.0072,0,0.01591,11.14125,0,66.74415,0,0,5.32199,0,5.7695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF5_B7_D82,0,1.68476,0,0,10.81558,0,78.72592,0,0,0.95285,0,7.82089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF5_C_DAM_D24,0.70322,1.15787,0.07427,26.8988,3.11275,0,41.23336,0,18.22261,0.17925,0,8.41787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF5_C_DAM_D3,0.11644,1.28179,0.49972,51.64013,3.72737,0,37.09784,0,0,0.00768,0,5.62902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF5_C1_COLON_190628,0,0.6502,0,0.96743,15.54555,0,59.96526,0,0,0.62119,0,22.25037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF5_C1_COLON_190815,0,0,0,0,78.81677,0,18.66892,0,0,0,0,2.51431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF5_C1_D46,0,0.8027,0,0.02131,88.94828,0,5.55807,0,2.09992,0.43297,0,2.13675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF5_C1_D47,5.17986,1.96302,0.13587,0,66.58489,0,13.83752,0,3.23835,5.66158,0,3.3989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF5_C1_D48,0.08892,2.21057,0,10.12398,40.35596,0,21.42271,0,4.4921,2.56173,0,18.74403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF5_C2_COLON_190815,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF5_C2_D46,0,1.69315,0,0.74889,89.19416,0,3.60071,0,3.63109,0,0,1.132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF5_C3_COLON_190628,0,0,0,0,21.96676,0,63.61191,0,0,0,0,14.42133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF5_C3_COLON_190815,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF5_C3_D46,0,1.68984,0,1.30364,96.9866,0,0.01991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF5_C4_COLON_190628,0,7.0066,0,0,40.15933,0,37.59397,0,0,0,0,15.24011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF5_C4_D46,0,15.64176,0,0.76863,83.58961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF5_C4_D47,0,6.12645,0,0,93.87355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF5_C5_COLON_190628,0,14.01906,0,0,28.03501,0,43.45124,0,0,0,0,14.49469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF5_C5_D47,0,1.37569,0,2.37838,96.24593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF5_C6_D46,0,0.80604,0,1.64819,97.54577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF5_COLON_A1,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF5_COLON_A2,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_A1_COLON_D54,4.15767,0.15083,0,0,18.71182,0,67.79281,0,0,0,0,9.18688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_A1_COLON_D88,0,1.54785,0,0,76.96682,0,14.74457,0,0,0,0,6.74076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_A1_D53,0,2.17776,0,1.2494,78.77588,0,15.32771,0,0,0.10586,0,2.36339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_A1_D87,0,58.26728,0,0,41.73272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_A2_COLON_D105,0,0,0,21.83993,0.64164,0,46.57819,0,6.70145,0,0,24.23879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_A2_COLON_D54,0,0,0,0.20931,29.72282,0,42.1073,0,0,0,0,27.96057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_A2_D51,0,13.68719,0,0,86.31281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_A2_D52,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_A2_D87,0,3.92079,0,12.59974,70.80727,0,10.96316,0,0,0,0,1.70905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
